Date,signal,Settle,MA,Upper Band,Lower Band,Short Position Stop,Long Position Stop
2013-04-17,0.0,82.791,82.73280000000005,83.42546921398315,82.04013078601696,82.7781,80.18654
2013-04-18,0.0,82.681,82.73815000000005,83.4274752570449,82.04882474295519,82.7781,80.18654
2013-04-19,0.0,82.846,82.73520000000005,83.42214471393265,82.04825528606744,82.7781,80.18654
2013-04-22,0.0,82.824,82.74995000000006,83.43119605686934,82.06870394313077,82.7781,80.18654
2013-04-23,0.0,83.186,82.75950000000005,83.45932097710772,82.05967902289237,82.7781,80.18654
2013-04-24,0.0,83.026,82.75840000000005,83.45647059814894,82.06032940185116,82.7781,80.18654
2013-04-25,0.0,82.84,82.72985000000004,83.36246086775364,82.09723913224644,82.7781,80.18654
2013-04-26,0.0,82.571,82.69965000000005,83.30128386706537,82.09801613293473,82.7781,80.18654
2013-04-29,0.0,82.202,82.66480000000004,83.29621764308581,82.03338235691427,82.7781,80.18654
2013-04-30,1.0,81.807,82.60055000000003,83.30257577588009,81.89852422411997,82.7781,80.17086
2013-05-01,0.0,81.522,82.53360000000002,83.36666551963219,81.70053448036785,82.7781,80.17086
2013-05-02,0.0,82.282,82.50795000000002,83.33882964832463,81.67707035167541,82.7781,80.17086
2013-05-03,0.0,82.195,82.48755000000001,83.32807185575395,81.64702814424608,82.7781,80.17086
2013-05-06,0.0,82.378,82.46300000000001,83.28602223542262,81.6399777645774,82.7781,80.17086
2013-05-07,0.0,82.335,82.45905000000002,83.28373162947896,81.63436837052107,82.7781,80.17086
2013-05-08,0.0,81.951,82.42490000000001,83.27397971357233,81.57582028642769,82.7781,80.17086
2013-05-09,0.0,82.875,82.45240000000001,83.3221317747444,81.58266822525562,82.7781,80.17086
2013-05-10,0.0,83.231,82.49365000000002,83.42662379920343,81.5606762007966,82.7781,80.17086
2013-05-13,0.0,83.365,82.53655,83.54396897440937,81.52913102559064,82.7781,80.17086
2013-05-14,2.0,83.713,82.63105,83.70536289203844,81.55673710796157,85.38726,80.17086
2013-05-15,0.0,83.961,82.68955000000001,83.90983512651756,81.46926487348246,85.38726,80.17086
2013-05-16,0.0,83.722,82.7416,84.04215179058734,81.44104820941267,85.38726,80.17086
2013-05-17,0.0,84.387,82.81865,84.30423961695347,81.33306038304654,85.38726,80.17086
2013-05-20,0.0,83.842,82.86955,84.42069686280826,81.31840313719175,85.38726,80.17086
2013-05-21,0.0,83.955,82.908,84.5253296509988,81.2906703490012,85.38726,80.17086
2013-05-22,0.0,84.459,82.97965,84.73280592860415,81.22649407139586,85.38726,80.17086
2013-05-23,0.0,83.803,83.02780000000001,84.81552554940626,81.24007445059377,85.38726,80.17086
2013-05-24,0.0,83.758,83.08715000000002,84.88903182464887,81.28526817535118,85.38726,80.17086
2013-05-27,0.0,83.758,83.16495000000002,84.94142870519178,81.38847129480826,85.38726,80.17086
2013-05-28,0.0,84.172,83.28320000000002,84.99608313670252,81.57031686329752,85.38726,80.17086
2013-05-29,0.0,83.705,83.39235000000002,84.90942999459482,81.87527000540523,85.38726,80.17086
2013-05-30,0.0,83.067,83.43160000000003,84.87033714068964,81.99286285931042,85.38726,80.17086
2013-05-31,0.0,83.401,83.49190000000003,84.8146893105101,82.16911068948995,85.38726,80.17086
2013-06-03,0.0,82.688,83.50740000000005,84.7840780956842,82.2307219043159,85.38726,80.17086
2013-06-04,0.0,82.802,83.53075000000004,84.73588051160436,82.32561948839572,85.38726,80.17086
2013-06-05,0.0,82.612,83.56380000000004,84.62099848656712,82.50660151343297,85.38726,80.17086
2013-06-06,1.0,81.537,83.49690000000004,84.8483661519993,82.14543384800078,85.38726,79.90626
2013-06-07,0.0,81.66,83.41835000000005,84.98757914515372,81.84912085484638,85.38726,79.90626
2013-06-10,0.0,81.651,83.33265000000004,85.08114595652947,81.58415404347062,85.38726,79.90626
2013-06-11,0.0,81.11,83.20250000000004,85.18960427506963,81.21539572493046,85.38726,79.90626
2013-06-12,0.0,80.946,83.05175000000004,85.23371589111747,80.86978410888261,85.38726,79.90626
2013-06-13,0.0,80.742,82.90275000000004,85.27957838042633,80.52592161957375,85.38726,79.90626
2013-06-14,0.0,80.65,82.71590000000005,85.1824843508788,80.2493156491213,85.38726,79.90626
2013-06-17,0.0,80.733,82.56045000000003,85.11390604818256,80.0069939518175,85.38726,79.90626
2013-06-20,0.0,82.096,82.46750000000004,84.945355484083,79.98964451591709,85.38726,79.90626
2013-06-21,0.0,82.517,82.37040000000005,84.67459829007839,80.0662017099217,85.38726,79.90626
2013-06-24,0.0,82.633,82.31190000000004,84.52526033216469,80.09853966783538,85.38726,79.90626
2013-06-25,0.0,82.8,82.26400000000004,84.38983950476046,80.13816049523962,85.38726,79.90626
2013-06-26,0.0,83.228,82.23750000000004,84.30046791055997,80.1745320894401,85.38726,79.90626
2013-06-27,0.0,83.152,82.18650000000004,84.1007195798811,80.27228042011897,85.38726,79.90626
2013-06-28,0.0,83.376,82.17005000000003,84.0368568432487,80.30324315675136,85.38726,79.90626
2013-07-01,0.0,83.253,82.17935000000003,84.06568881103055,80.2930111889695,85.38726,79.90626
2013-07-02,0.0,83.764,82.19750000000002,84.13675083472978,80.25824916527026,85.38726,79.90626
2013-07-03,0.0,83.451,82.23565000000002,84.2408947506477,80.23040524935234,85.38726,79.90626
2013-07-04,0.0,83.451,82.26810000000003,84.32918203621306,80.20701796378701,85.38726,79.90626
2013-07-05,2.0,84.689,82.37195000000003,84.68569540302084,80.05820459697921,86.38278,79.90626
2013-07-08,0.0,84.414,82.51580000000003,84.95817831631385,80.0734216836862,86.38278,79.90626
2013-07-09,0.0,84.781,82.67185000000002,85.26945522597258,80.07424477402746,86.38278,79.90626
2013-07-10,0.0,84.234,82.80100000000002,85.4392701908637,80.16272980913634,86.38278,79.90626
2013-07-11,0.0,82.915,82.89125000000001,85.41287494237346,80.36962505762656,86.38278,79.90626
2013-07-12,0.0,83.163,83.00210000000001,85.36163630190339,80.64256369809664,86.38278,79.90626
2013-07-15,0.0,83.196,83.12480000000002,85.24449324195741,81.00510675804263,86.38278,79.90626
2013-07-16,0.0,82.637,83.22415000000001,85.03419986395399,81.41410013604603,86.38278,79.90626
2013-07-17,0.0,82.84,83.32950000000001,84.75084956995097,81.90815043004905,86.38278,79.90626
2013-07-18,0.0,82.955,83.37245,84.6902517263609,82.0546482736391,86.38278,79.90626
2013-07-19,0.0,82.711,83.38215,84.67728293140117,82.08701706859883,86.38278,79.90626
2013-07-22,0.0,82.317,83.36635,84.70464537472105,82.02805462527894,86.38278,79.90626
2013-07-23,0.0,82.04,83.32835,84.7681239093343,81.8885760906657,86.38278,79.90626
2013-07-24,0.0,82.4,83.28695,84.78242510510867,81.79147489489134,86.38278,79.90626
2013-07-25,0.0,82.053,83.232,84.8211041501424,81.6428958498576,86.38278,79.90626
2013-07-26,0.0,81.764,83.1514,84.86199175725824,81.44080824274175,86.38278,79.90626
2013-07-29,0.0,81.763,83.0769,84.89001598084619,81.2637840191538,86.38278,79.90626
2013-07-30,0.0,81.919,82.98465,84.83588594120249,81.13341405879751,86.38278,79.90626
2013-07-31,0.0,81.539,82.88905,84.82941114937397,80.94868885062603,86.38278,79.90626
2013-08-01,0.0,82.427,82.83784999999999,84.7702205933386,80.90547940666137,86.38278,79.90626
2013-08-02,0.0,81.978,82.7023,84.46952325697686,80.93507674302313,86.38278,79.90626
2013-08-05,0.0,81.936,82.57839999999999,84.18872076307792,80.96807923692205,86.38278,79.90626
2013-08-06,0.0,81.658,82.42224999999999,83.7240716275665,81.12042837243348,86.38278,79.90626
2013-08-07,0.0,81.323,82.27669999999999,83.36994418132453,81.18345581867545,86.38278,79.90626
2013-08-08,0.0,81.027,82.1823,83.3614531028666,81.00314689713339,86.38278,79.90626
2013-08-09,0.0,81.17,82.08265,83.2502446685387,80.9150553314613,86.38278,79.90626
2013-08-12,0.0,81.374,81.99155,83.079027719312,80.90407228068801,86.38278,79.90626
2013-08-13,0.0,81.815,81.95045000000002,82.99866934250426,80.90223065749578,86.38278,79.90626
2013-08-14,0.0,81.758,81.89635000000001,82.86392641041938,80.92877358958064,86.38278,79.90626
2013-08-15,0.0,81.207,81.80895000000002,82.69016608587229,80.92773391412776,86.38278,79.90626
2013-08-16,0.0,81.293,81.73805000000003,82.54237368484343,80.93372631515663,86.38278,79.90626
2013-08-19,0.0,81.26,81.68520000000004,82.46905830352183,80.90134169647824,86.38278,79.90626
2013-08-20,0.0,80.934,81.62990000000003,82.46049325785859,80.79930674214148,86.38278,79.90626
2013-08-21,0.0,81.223,81.57105000000003,82.33951248444549,80.80258751555456,86.38278,79.90626
2013-08-22,0.0,81.531,81.54495000000001,82.28093599850821,80.80896400149182,86.38278,79.90626
2013-08-23,0.0,81.392,81.52635000000002,82.25804236021715,80.7946576397829,86.38278,79.90626
2013-08-26,0.0,81.441,81.51025000000003,82.23453802972308,80.78596197027697,86.38278,79.90626
2013-08-27,0.0,81.2,81.47430000000003,82.18511589740253,80.76348410259753,86.38278,79.90626
2013-08-28,0.0,81.465,81.47060000000002,82.18080036609408,80.76039963390596,86.38278,79.90626
2013-08-29,0.0,82.003,81.44940000000003,82.06286276170617,80.83593723829388,86.38278,79.90626
2013-08-30,2.0,82.142,81.45760000000003,82.10267593351493,80.81252406648512,83.78484,79.90626
2013-09-02,0.0,82.142,81.46790000000003,82.14878615788557,80.78701384211449,83.78484,79.90626
2013-09-03,0.0,82.401,81.50505000000004,82.2956149815165,80.71448501848359,83.78484,79.90626
2013-09-04,0.0,82.205,81.54915000000003,82.39091677886464,80.70738322113542,83.78484,79.90626
2013-09-05,0.0,82.668,81.63120000000004,82.56793872557941,80.69446127442066,83.78484,79.90626
2013-09-06,0.0,82.167,81.68105000000003,82.62041925114681,80.74168074885324,83.78484,79.90626
2013-09-09,0.0,81.796,81.70215000000003,82.63189217393862,80.77240782606144,83.78484,79.90626
2013-09-10,0.0,81.819,81.70235000000002,82.63219090574684,80.77250909425321,83.78484,79.90626
2013-09-11,0.0,81.522,81.69055000000002,82.62325198348674,80.7578480165133,83.78484,79.90626
2013-09-12,0.0,81.491,81.70475000000002,82.61597244814321,80.79352755185683,83.78484,79.90626
2013-09-13,0.0,81.448,81.71250000000002,82.6121458191978,80.81285418080223,83.78484,79.90626
2013-09-16,0.0,81.072,81.70310000000003,82.62511190881688,80.7810880911832,83.78484,79.90626
2013-09-18,1.0,80.367,81.67475000000003,82.71668125972884,80.63281874027122,83.78484,78.75966000000001
2013-09-19,0.0,80.48,81.63760000000003,82.78858660287605,80.48661339712402,83.78484,78.75966000000001
2013-09-20,0.0,80.549,81.58850000000004,82.8334354200119,80.34356457998818,83.78484,78.75966000000001
2013-09-23,0.0,80.571,81.54745000000003,82.8674737081205,80.22742629187955,83.78484,78.75966000000001
2013-09-24,0.0,80.69,81.50990000000003,82.88161438718132,80.13818561281875,83.78484,78.75966000000001
2013-09-25,0.0,80.443,81.47205000000002,82.9157665199582,80.02833348004185,83.78484,78.75966000000001
2013-09-26,0.0,80.638,81.43070000000003,82.91952371018205,79.94187628981801,83.78484,78.75966000000001
2013-09-27,0.0,80.377,81.34940000000003,82.88129704614909,79.81750295385098,83.78484,78.75966000000001
2013-09-30,0.0,80.323,81.25845000000002,82.80721640911415,79.7096835908859,83.78484,78.75966000000001
2013-10-01,0.0,80.25,81.16385000000002,82.71631349715553,79.61138650284452,83.78484,78.75966000000001
2013-10-02,0.0,79.989,81.04325000000003,82.56703212025224,79.51946787974782,83.78484,78.75966000000001
2013-10-03,0.0,79.846,80.92530000000002,82.43626394397764,79.4143360560224,83.78484,78.75966000000001
2013-10-04,0.0,80.22,80.80290000000002,82.11254650192352,79.49325349807653,83.78484,78.75966000000001
2013-10-07,0.0,80.026,80.69585000000004,81.88660442892335,79.50509557107672,83.78484,78.75966000000001
2013-10-08,0.0,80.132,80.61265000000003,81.71343449752919,79.51186550247087,83.78484,78.75966000000001
2013-10-09,0.0,80.466,80.54500000000003,81.49718989702717,79.59281010297289,83.78484,78.75966000000001
2013-10-10,0.0,80.517,80.49475000000004,81.33487876989224,79.65462123010784,83.78484,78.75966000000001
2013-10-11,0.0,80.452,80.44280000000003,81.14769987941597,79.7379001205841,83.78484,78.75966000000001
2013-10-14,0.0,80.311,80.38595000000002,80.92012692761917,79.85177307238088,83.78484,78.75966000000001
2013-10-15,0.0,80.561,80.36040000000003,80.80168149746014,79.91911850253992,83.78484,78.75966000000001
2013-10-16,0.0,80.563,80.37020000000004,80.82025093045195,79.92014906954813,83.78484,78.75966000000001
2013-10-17,1.0,79.718,80.33210000000004,80.86068410872886,79.80351589127122,83.78484,78.12364000000001
2013-10-18,0.0,79.727,80.29100000000004,80.87105551458521,79.71094448541487,83.78484,78.12364000000001
2013-10-21,0.0,79.751,80.25000000000004,80.86022979278361,79.63977020721647,83.78484,78.12364000000001
2013-10-22,0.0,79.29,80.18000000000004,80.88596062213183,79.47403937786824,83.78484,78.12364000000001
2013-10-23,0.0,79.329,80.12430000000003,80.9097787330035,79.33882126699656,83.78484,78.12364000000001
2013-10-24,0.0,79.245,80.05465000000004,80.89096842619952,79.21833157380055,83.78484,78.12364000000001
2013-10-25,0.0,79.246,79.99810000000005,80.89064577473701,79.10555422526309,83.78484,78.12364000000001
2013-10-28,0.0,79.306,79.94725000000004,80.87514199263757,79.01935800736251,83.78484,78.12364000000001
2013-10-29,0.0,79.67,79.91825000000004,80.842729069531,78.99377093046908,83.78484,78.12364000000001
2013-10-30,0.0,79.837,79.91065000000005,80.8351767492079,78.98612325079219,83.78484,78.12364000000001
2013-10-31,0.0,80.263,79.93150000000004,80.86798545103537,78.99501454896472,83.78484,78.12364000000001
2013-11-01,0.0,80.81,79.96100000000004,80.96659932378701,78.95540067621307,83.78484,78.12364000000001
2013-11-04,0.0,80.64,79.99170000000004,81.03994769973555,78.94345230026452,83.78484,78.12364000000001
2013-11-05,0.0,80.787,80.02445000000003,81.12767100687073,78.92122899312933,83.78484,78.12364000000001
2013-11-06,0.0,80.559,80.02910000000004,81.14048002501434,78.91771997498574,83.78484,78.12364000000001
2013-11-07,0.0,80.854,80.04595000000003,81.19595547390038,78.89594452609968,83.78484,78.12364000000001
2013-11-08,2.0,81.387,80.09270000000004,81.37351147715066,78.81188852284942,83.01474,78.12364000000001
2013-11-11,0.0,81.2,80.13715000000005,81.50399545944333,78.77030454055677,83.01474,78.12364000000001
2013-11-12,0.0,81.252,80.17170000000004,81.61258168841194,78.73081831158815,83.01474,78.12364000000001
2013-11-13,0.0,80.983,80.19270000000003,81.66762184199733,78.71777815800273,83.01474,78.12364000000001
2013-11-14,0.0,81.086,80.26110000000003,81.76815313774955,78.7540468622505,83.01474,78.12364000000001
2013-11-15,0.0,80.898,80.31965000000002,81.83013750739644,78.8091624926036,83.01474,78.12364000000001
2013-11-18,0.0,80.826,80.37340000000003,81.8756056317298,78.87119436827027,83.01474,78.12364000000001
2013-11-19,0.0,80.744,80.44610000000003,81.87024829284056,79.0219517071595,83.01474,78.12364000000001
2013-11-20,0.0,81.172,80.53825000000003,81.89841011925091,79.17808988074916,83.01474,78.12364000000001
2013-11-21,0.0,81.117,80.63185000000003,81.87582866139279,79.38787133860727,83.01474,78.12364000000001
2013-11-22,0.0,80.742,80.70665000000002,81.77595505937293,79.63734494062712,83.01474,78.12364000000001
2013-11-25,0.0,80.963,80.78950000000002,81.64783315210384,79.9311668478962,83.01474,78.12364000000001
2013-11-26,0.0,80.638,80.83790000000002,81.53165785400995,80.14414214599009,83.01474,78.12364000000001
2013-11-27,0.0,80.747,80.88340000000002,81.40714742004184,80.35965257995821,83.01474,78.12364000000001
2013-11-28,0.0,80.747,80.90760000000003,81.35336962660155,80.46183037339851,83.01474,78.12364000000001
2013-11-29,0.0,80.657,80.89995000000002,81.3572588562454,80.44264114375464,83.01474,78.12364000000001
2013-12-02,0.0,80.942,80.91505000000002,81.35670392560291,80.47339607439713,83.01474,78.12364000000001
2013-12-03,0.0,80.618,80.90660000000001,81.36391931951368,80.44928068048634,83.01474,78.12364000000001
2013-12-04,0.0,80.628,80.91005000000001,81.35776842713972,80.46233157286031,83.01474,78.12364000000001
2013-12-05,1.0,80.241,80.8794,81.41380748497797,80.34499251502204,83.01474,78.63618
2013-12-06,0.0,80.315,80.82580000000002,81.36084900710168,80.29075099289835,83.01474,78.63618
2013-12-09,0.0,80.14,80.77280000000002,81.356838217928,80.18876178207204,83.01474,78.63618
2013-12-10,0.0,79.964,80.70840000000001,81.34825635888107,80.06854364111895,83.01474,78.63618
2013-12-11,0.0,79.89,80.65375000000003,81.37232104728801,79.93517895271205,83.01474,78.63618
2013-12-12,0.0,80.208,80.60985000000002,81.32469691368195,79.8950030863181,83.01474,78.63618
2013-12-13,0.0,80.22,80.57595000000003,81.29719877122989,79.85470122877018,83.01474,78.63618
2013-12-16,0.0,80.045,80.53690000000003,81.28387842003677,79.78992157996329,83.01474,78.63618
2013-12-18,0.0,80.248,80.51210000000005,81.26285372792992,79.76134627207017,83.01474,78.63618
2013-12-19,0.0,80.788,80.49290000000005,81.19310508424365,79.79269491575644,83.01474,78.63618
2013-12-20,0.0,80.75,80.47455000000005,81.12590258501113,79.82319741498897,83.01474,78.63618
2013-12-23,0.0,80.617,80.46830000000004,81.111616749355,79.82498325064509,83.01474,78.63618
2013-12-24,0.0,80.674,80.45385000000005,81.06420900091723,79.84349099908286,83.01474,78.63618
2013-12-26,0.0,80.653,80.45460000000006,81.06589842139554,79.84330157860457,83.01474,78.63618
2013-12-27,0.0,80.538,80.44415000000005,81.04209691235985,79.84620308764025,83.01474,78.63618
2013-12-30,0.0,80.122,80.41290000000005,81.00959653929003,79.81620346071007,83.01474,78.63618
2013-12-31,0.0,80.189,80.38950000000006,80.98276705622402,79.79623294377609,83.01474,78.63618
2014-01-02,0.0,80.788,80.38180000000006,80.9496361031149,79.81396389688521,83.01474,78.63618
2014-01-03,0.0,80.955,80.39865000000006,81.011720721859,79.78557927814111,83.01474,78.63618
2014-01-06,0.0,80.806,80.40755000000006,81.0385851733467,79.77651482665341,83.01474,78.63618
2014-01-07,0.0,80.98,80.44450000000006,81.11735674552664,79.77164325447349,83.01474,78.63618
2014-01-08,0.0,81.162,80.48685000000006,81.22520581530905,79.74849418469107,83.01474,78.63618
2014-01-09,0.0,81.135,80.53660000000005,81.308110051782,79.7650899482181,83.01474,78.63618
2014-01-10,0.0,80.754,80.57610000000005,81.30607613659669,79.84612386340342,83.01474,78.63618
2014-01-13,0.0,80.611,80.61215000000006,81.27075740202386,79.95354259797625,83.01474,78.63618
2014-01-14,0.0,80.756,80.63955000000006,81.2737674627055,80.00533253729462,83.01474,78.63618
2014-01-15,0.0,81.144,80.68575000000006,81.32558087609192,80.04591912390819,83.01474,78.63618
2014-01-16,0.0,81.021,80.73455000000004,81.3178373991443,80.15126260085579,83.01474,78.63618
2014-01-17,0.0,81.362,80.79025000000004,81.38958859378525,80.19091140621484,83.01474,78.63618
2014-01-20,0.0,81.362,80.81895000000006,81.46801901790218,80.16988098209794,83.01474,78.63618
2014-01-21,0.0,81.226,80.84275000000005,81.51447312004312,80.17102687995698,83.01474,78.63618
2014-01-22,0.0,81.305,80.87715000000006,81.56926336499194,80.18503663500817,83.01474,78.63618
2014-01-23,0.0,80.525,80.86970000000005,81.57350880926603,80.16589119073407,83.01474,78.63618
2014-01-24,0.0,80.541,80.86410000000005,81.57644707832661,80.15175292167349,83.01474,78.63618
2014-01-27,0.0,80.612,80.86780000000006,81.57407631986389,80.16152368013623,83.01474,78.63618
2014-01-28,0.0,80.657,80.89455000000005,81.5219316940272,80.2671683059729,83.01474,78.63618
2014-01-29,0.0,80.581,80.91415000000003,81.47287507550709,80.35542492449298,83.01474,78.63618
2014-01-30,0.0,81.193,80.93440000000004,81.50264480639984,80.36615519360024,83.01474,78.63618
2014-01-31,0.0,81.403,80.95680000000004,81.56072668429239,80.3528733157077,83.01474,78.63618
2014-02-03,0.0,81.11,80.97200000000004,81.57528202360122,80.36871797639886,83.01474,78.63618
2014-02-04,0.0,81.224,80.98420000000003,81.59742250447971,80.37097749552035,83.01474,78.63618
2014-02-05,0.0,81.129,80.98255000000003,81.59402509352415,80.37107490647591,83.01474,78.63618
2014-02-06,0.0,81.002,80.97590000000002,81.58347909773161,80.36832090226844,83.01474,78.63618
2014-02-07,0.0,80.758,80.97610000000003,81.58338935442701,80.36881064557305,83.01474,78.63618
2014-02-10,0.0,80.727,80.98190000000002,81.57722878311095,80.3865712168891,83.01474,78.63618
2014-02-11,0.0,80.704,80.97930000000002,81.57899062023711,80.37960937976294,83.01474,78.63618
2014-02-12,0.0,80.741,80.95915000000002,81.56242183756609,80.35587816243395,83.01474,78.63618
2014-02-13,0.0,80.378,80.92700000000002,81.58013428940792,80.27386571059212,83.01474,78.63618
2014-02-14,0.0,80.179,80.86785000000002,81.56544967746584,80.1702503225342,83.01474,78.63618
2014-02-17,0.0,80.179,80.80870000000002,81.5289197164758,80.08848028352423,83.01474,78.63618
2014-02-18,0.0,80.046,80.74970000000003,81.51540675849213,79.98399324150793,83.01474,78.63618
2014-02-19,0.0,80.186,80.69375000000002,81.45247600456327,79.93502399543678,83.01474,78.63618
2014-02-20,0.0,80.316,80.68330000000002,81.45665117508189,79.90994882491815,83.01474,78.63618
2014-02-21,0.0,80.27,80.66975000000002,81.46186814144139,79.87763185855866,83.01474,78.63618
2014-02-24,0.0,80.225,80.65040000000002,81.46578148127153,79.8350185187285,83.01474,78.63618
2014-02-25,0.0,80.165,80.62580000000001,81.4681421157704,79.78345788422962,83.01474,78.63618
2014-02-26,0.0,80.463,80.61990000000002,81.46506291920586,79.77473708079417,83.01474,78.63618
2014-02-27,0.0,80.306,80.57555000000002,81.38823111212248,79.76286888787756,83.01474,78.63618
2014-02-28,0.0,79.72,80.49140000000003,81.29238948807128,79.69041051192877,83.01474,78.63618
2014-03-03,0.0,80.09,80.44040000000003,81.20647529656081,79.67432470343924,83.01474,78.63618
2014-03-04,0.0,80.183,80.38835000000003,81.07134319908822,79.70535680091184,83.01474,78.63618
2014-03-05,0.0,80.117,80.33775000000003,80.93879238619319,79.73670761380687,83.01474,78.63618
2014-03-06,1.0,79.665,80.27090000000003,80.858819348211,79.68298065178905,83.01474,78.0717
2014-03-07,0.0,79.722,80.21910000000003,80.80877886175519,79.62942113824487,83.01474,78.0717
2014-03-10,0.0,79.769,80.17120000000003,80.74344910659688,79.59895089340317,83.01474,78.0717
2014-03-11,0.0,79.735,80.12275000000002,80.66988650033694,79.5756134996631,83.01474,78.0717
2014-03-12,0.0,79.612,80.06630000000003,80.57848984761611,79.55411015238394,83.01474,78.0717
2014-03-13,0.0,79.626,80.02870000000003,80.5540806619976,79.50331933800246,83.01474,78.0717
2014-03-14,0.0,79.438,79.99165000000002,80.57113365809664,79.4121663419034,83.01474,78.0717
2014-03-17,0.0,79.311,79.94825000000002,80.59160367411796,79.30489632588207,83.01474,78.0717
2014-03-18,0.0,79.544,79.92315000000002,80.5880985017662,79.25820149823384,83.01474,78.0717
2014-03-19,0.0,80.133,79.92050000000003,80.581648848597,79.25935115140307,83.01474,78.0717
2014-03-20,0.0,80.353,79.92235000000002,80.58810619411398,79.25659380588607,83.01474,78.0717
2014-03-21,0.0,80.261,79.92190000000002,80.5867271655108,79.25707283448925,83.01474,78.0717
2014-03-24,0.0,80.079,79.91460000000004,80.56908006845215,79.26011993154792,83.01474,78.0717
2014-03-25,0.0,80.088,79.91075000000004,80.56017924941916,79.26132075058091,83.01474,78.0717
2014-03-26,0.0,80.169,79.89605000000003,80.5069809208095,79.28511907919057,83.01474,78.0717
2014-03-27,0.0,80.252,79.89335000000003,80.49744908955498,79.28925091044508,83.01474,78.0717
2014-03-28,0.0,80.335,79.92410000000004,80.55191713898327,79.2962828610168,83.01474,78.0717
2014-03-31,0.0,80.254,79.93230000000003,80.57272770083837,79.29187229916168,83.01474,78.0717
2014-04-01,0.0,80.249,79.93560000000004,80.58181494876018,79.28938505123989,83.01474,78.0717
2014-04-02,0.0,80.372,79.94835000000003,80.61801507300375,79.27868492699632,83.01474,78.0717
2014-04-03,0.0,80.64,79.99710000000005,80.71721357437636,79.27698642562373,83.01474,78.0717
2014-04-04,0.0,80.571,80.03955000000005,80.78927781060933,79.28982218939076,83.01474,78.0717
2014-04-07,0.0,80.355,80.06885000000004,80.81979614320937,79.3179038567907,83.01474,78.0717
2014-04-08,0.0,79.835,80.07385000000005,80.81713064013604,79.33056935986406,83.01474,78.0717
2014-04-09,0.0,79.553,80.07090000000005,80.82191741657637,79.31988258342373,83.01474,78.0717
2014-04-10,0.0,79.45,80.06210000000006,80.8374925199543,79.28670748004582,83.01474,78.0717
2014-04-11,0.0,79.523,80.06635000000004,80.828837317928,79.30386268207208,83.01474,78.0717
2014-04-14,0.0,79.805,80.09105000000005,80.7827844794074,79.39931552059271,83.01474,78.0717
2014-04-15,0.0,79.888,80.10825000000004,80.76071176133242,79.45578823866767,83.01474,78.0717
2014-04-16,0.0,79.883,80.09575000000004,80.75537591671417,79.4361240832859,83.01474,78.0717
2014-04-17,0.0,79.903,80.07325000000004,80.72691378972759,79.4195862102725,83.01474,78.0717
2014-04-21,0.0,80.03,80.06170000000004,80.70982563596964,79.41357436403045,83.01474,78.0717
2014-04-22,0.0,79.995,80.05750000000003,80.70621118381067,79.4087888161894,83.01474,78.0717
2014-04-23,0.0,79.935,80.04985000000003,80.70054755647385,79.39915244352622,83.01474,78.0717
2014-04-24,0.0,79.877,80.03525000000003,80.68769980649935,79.38280019350071,83.01474,78.0717
2014-04-25,0.0,79.818,80.01355000000004,80.66458808644431,79.36251191355576,83.01474,78.0717
2014-04-28,0.0,79.762,79.98490000000002,80.62720581501422,79.34259418498583,83.01474,78.0717
2014-04-29,0.0,79.881,79.96625000000003,80.5977890328405,79.33471096715957,83.01474,78.0717
2014-04-30,0.0,79.532,79.93040000000003,80.57493530547298,79.28586469452709,83.01474,78.0717
2014-05-01,0.0,79.579,79.89075000000003,80.51910622858469,79.26239377141536,83.01474,78.0717
2014-05-02,0.0,79.563,79.83690000000003,80.37767829098553,79.29612170901453,83.01474,78.0717
2014-05-05,0.0,79.53,79.78485000000003,80.22378201068193,79.34591798931814,83.01474,78.0717
2014-05-06,1.0,79.126,79.72340000000003,80.16989676370757,79.27690323629248,83.01474,77.54348
2014-05-07,0.0,79.243,79.69380000000002,80.18320845926625,79.2043915407338,83.01474,77.54348
2014-05-08,0.0,79.402,79.68625000000002,80.18860161988528,79.18389838011475,83.01474,77.54348
2014-05-09,0.0,79.961,79.71180000000001,80.21546719170632,79.2081328082937,83.01474,77.54348
2014-05-12,0.0,79.965,79.73390000000002,80.24126570637097,79.22653429362907,83.01474,77.54348
2014-05-13,0.0,80.213,79.75430000000001,80.30261709803844,79.20598290196159,83.01474,77.54348
2014-05-14,0.0,80.135,79.76665000000001,80.33713480260326,79.19616519739677,83.01474,77.54348
2014-05-15,0.0,80.064,79.77570000000001,80.35888199560794,79.19251800439208,83.01474,77.54348
2014-05-16,0.0,80.107,79.78590000000001,80.3845618077022,79.18723819229783,83.01474,77.54348
2014-05-19,0.0,80.048,79.78680000000001,80.3869791732485,79.18662082675152,83.01474,77.54348
2014-05-20,0.0,80.093,79.79170000000002,80.40014164880559,79.18325835119445,83.01474,77.54348
2014-05-21,0.0,80.15,79.80245000000002,80.42799599351387,79.17690400648617,83.01474,77.54348
2014-05-22,0.0,80.305,79.82385000000002,80.48632695054336,79.16137304945669,83.01474,77.54348
2014-05-23,0.0,80.45,79.85545000000003,80.57189077913057,79.1390092208695,83.01474,77.54348
2014-05-26,0.0,80.45,79.88985000000004,80.64978770139479,79.12991229860529,83.01474,77.54348
2014-05-27,0.0,80.405,79.91605000000003,80.70840079983626,79.1236992001638,83.01474,77.54348
