Date,ROR,Index,Leverage,,Settle,1.1
,,,,,,
19950929,0,1000,1,,1000,
19951002,-0.0145,985.48,1,,984.05,
19951003,-0.0182,967.55,1,,964.35,
19951004,-0.0025,965.13,1,,961.7,
19951005,-0.0541,912.92,1,,904.47,
19951006,-0.0043,909.02,1,,900.19,
19951009,0.0057,914.21,1,,905.83,
19951010,-0.0248,891.51,1,,881.12,
19951011,-0.024,870.08,1,,857.86,
19951012,-0.013,858.76,1,,845.59,
19951013,0.0383,891.68,1,,881.22,
19951016,-0.001,890.79,1,,880.25,
19951017,-0.0175,875.23,1,,863.3,
19951018,0.021,893.61,1,,883.25,
19951019,0.0182,909.87,1,,900.93,
19951020,-0.0404,873.15,1,,860.89,
19951023,-0.0223,853.69,1,,839.77,
19951024,0.0082,860.73,1,,847.35,
19951025,-0.0259,838.45,1,,823.21,
19951026,-0.0568,790.81,1,,771.77,
19951027,-0.0085,784.1,1,,764.56,
19951030,-0.0061,779.34,1,,759.43,
19951031,-0.0646,729.03,1,,705.46,
19951101,0.0758,784.27,1,,764.28,
19951102,-0.0378,754.6,1,,732.5,
19951103,0.0175,767.77,1,,746.61,
19951106,-0.0276,746.61,1,,723.94,
19951107,-0.0453,712.8,1,,687.86,
19951108,0.0228,729.03,1,,705.12,
19951109,-0.0881,664.83,1,,636.78,
19951110,0.0053,668.38,1,,640.5,
19951113,0.0134,677.34,1,,649.94,
19951114,-0.0595,637.06,1,,607.4,
19951115,-0.0118,629.53,1,,599.51,
19951116,0.053,662.91,1,,634.47,
19951117,0.0601,702.73,1,,676.41,
19951120,-0.0206,688.28,1,,661.08,
19951121,-0.0369,662.85,1,,634.25,
19951122,0.0016,663.94,1,,635.37,
19951123,-0.0005,663.63,1,,635.02,
19951124,0.0509,697.42,1,,670.57,
19951127,0.0423,726.94,1,,701.77,
19951128,-0.0131,717.41,1,,691.66,
19951129,0.0271,736.89,1,,712.28,
19951130,0.0633,783.55,1,,761.87,
19951201,0.0763,843.34,1,,825.82,
19951204,0.0639,897.26,1,,883.87,
19951205,0.0044,901.24,1,,888.14,
19951206,0.0447,941.56,1,,931.81,
19951207,-0.0075,934.49,1,,924.13,
19951208,0.0956,1023.82,1,,1021.31,
19951211,-0.0354,987.59,1,,981.54,
19951212,-0.0442,943.97,1,,933.82,
19951213,-0.0151,929.74,1,,918.3,
19951214,-0.0401,892.42,1,,877.8,
19951215,0.0485,935.68,1,,924.63,
19951218,0.0219,956.15,1,,946.9,
19951219,0.0361,990.65,1,,984.5,
19951220,0.0554,1045.52,1,,1044.5,
19951221,0.0486,1096.31,1,,1100.34,
19951222,-0.0587,1031.97,1,,1029.29,
19951225,0,1031.97,1,,1029.29,
19951226,0.0318,1064.74,1,,1065.29,
19951227,0.1108,1182.76,1,,1195.13,
19951228,-0.0408,1134.52,1,,1141.5,
19951229,0.0434,1183.72,1,,1195.99,
19960101,0,1183.72,1,,1195.99,
19960102,0.0999,1301.99,1,,1327.42,
19960103,0.0561,1375.05,1,,1409.33,
19960104,-0.0472,1310.17,1,,1336.16,
19960105,0.0348,1355.79,1,,1387.31,
19960108,0.0237,1387.92,1,,1423.48,
19960109,-0.0226,1356.5,1,,1388.09,
19960110,-0.0077,1346.05,1,,1376.33,
19960111,-0.1461,1149.41,1,,1155.14,
19960112,-0.0763,1061.69,1,,1058.19,
19960115,-0.0067,1054.6,1,,1050.39,
19960116,0.0224,1078.19,1,,1076.27,
19960117,0.0234,1103.46,1,,1103.98,
19960118,-0.0406,1058.64,1,,1054.67,
19960119,0.0823,1145.81,1,,1150.15,
19960122,0.0487,1201.56,1,,1211.77,
19960123,-0.0368,1157.4,1,,1162.71,
19960124,0.0243,1185.52,1,,1193.79,
19960125,0.0457,1239.68,1,,1253.8,
19960126,0.0157,1259.11,1,,1275.46,
19960129,0.046,1316.97,1,,1340,
19960130,-0.0817,1209.33,1,,1219.57,
19960131,0.0024,1212.23,1,,1222.79,
19960201,0.0166,1232.38,1,,1245.12,
19960202,-0.0321,1192.81,1,,1201.15,
19960205,-0.1717,988.04,1,,974.29,
19960206,-0.0544,934.25,1,,915.99,
19960207,-0.0639,874.52,1,,851.6,
19960208,0.0677,933.72,1,,915.02,
19960209,-0.0774,861.47,1,,837.12,
19960212,-0.089,784.84,1,,755.16,
19960213,0.0312,809.35,1,,781.08,
19960214,0.0108,818.09,1,,790.36,
19960215,0.0018,819.59,1,,791.93,
19960216,0.0164,833.07,1,,806.21,
19960219,-0.0001,832.97,1,,806.12,
19960220,-0.0507,790.7,1,,761.17,
19960221,0.0347,818.13,1,,790.22,
19960222,0.0108,826.94,1,,799.61,
19960223,-0.1258,722.91,1,,688.96,
19960226,0.0262,741.86,1,,708.81,
19960227,0.0472,776.9,1,,745.62,
19960228,-0.0068,771.64,1,,740.04,
19960229,-0.0052,767.6,1,,735.81,
19960301,-0.0113,758.9,1,,726.66,
19960304,-0.0314,735.06,1,,701.56,
19960305,0.0368,762.14,1,,729.96,
19960306,0.0502,800.39,1,,770.27,
19960307,-0.0302,776.18,1,,744.68,
19960308,0.0368,804.78,1,,774.82,
19960311,0.0313,829.94,1,,801.5,
19960312,0.0384,861.77,1,,835.36,
19960313,0.0036,864.89,1,,838.66,
19960314,0.0227,884.5,1,,859.61,
19960315,0.0086,892.11,1,,867.74,
19960318,0.0772,960.97,1,,941.43,
19960319,0.0134,973.84,1,,955.3,
19960320,-0.0108,963.36,1,,943.95,
19960321,-0.0254,938.89,1,,917.58,
19960322,0.0438,979.99,1,,961.79,
19960325,-0.0259,954.63,1,,934.39,
19960326,-0.0338,922.41,1,,899.65,
19960327,-0.006,916.87,1,,893.71,
19960328,-0.0356,884.27,1,,858.71,
19960329,0.0282,909.19,1,,885.35,
19960401,0.0613,964.89,1,,945.05,
19960402,0.0187,982.97,1,,964.49,
19960403,-0.0238,959.6,1,,939.24,
19960404,0.0288,987.21,1,,968.99,
19960405,0.0471,1033.73,1,,1019.2,
19960408,0.0569,1092.51,1,,1082.99,
19960409,0.0179,1112.04,1,,1104.31,
19960410,0.1441,1272.29,1,,1279.36,
19960411,0.0678,1358.54,1,,1374.77,
19960412,-0.0466,1295.29,1,,1304.3,
19960415,-0.0139,1277.25,1,,1284.36,
19960416,-0.082,1172.57,1,,1168.51,
19960417,0.0149,1190.03,1,,1187.66,
19960418,-0.0046,1184.5,1,,1181.65,
19960419,-0.0094,1173.38,1,,1169.43,
19960422,0.094,1283.7,1,,1290.35,
19960423,-0.0037,1278.91,1,,1285.1,
19960424,-0.0316,1238.45,1,,1240.43,
19960425,-0.0075,1229.22,1,,1230.2,
19960426,-0.0003,1228.88,1,,1229.79,
19960429,-0.0472,1170.84,1,,1165.94,
19960430,-0.0268,1139.49,1,,1131.57,
19960501,0.0751,1225.1,1,,1225.05,
19960502,-0.0289,1189.75,1,,1186.1,
19960503,-0.0141,1172.96,1,,1167.71,
19960506,-0.0451,1120.02,1,,1109.78,
19960507,0.0353,1159.58,1,,1152.87,
19960508,-0.022,1134.07,1,,1124.97,
19960509,-0.0265,1104,1,,1092.18,
19960510,-0.0723,1024.14,1,,1005.31,
19960513,0.0387,1063.8,1,,1048.11,
19960514,-0.085,973.4,1,,950.11,
19960515,-0.0173,956.55,1,,932.03,
19960516,0.0473,1001.78,1,,980.53,
19960517,0.06,1061.86,1,,1045.24,
19960520,0.0472,1112,1,,1099.51,
19960521,-0.0701,1034,1,,1014.73,
19960522,-0.0377,994.97,1,,972.65,
19960523,0.0192,1014.04,1,,993.19,
19960524,0.0166,1030.85,1,,1011.32,
19960527,0,1030.85,1,,1011.32,
19960528,0.0094,1040.51,1,,1021.78,
19960529,-0.0597,978.43,1,,954.68,
19960530,-0.0513,928.25,1,,900.81,
19960531,0.038,963.49,1,,938.46,
19960603,0.0174,980.27,1,,956.42,
19960604,-0.0025,977.87,1,,953.79,
19960605,0.0583,1034.9,1,,1014.96,
19960606,-0.0082,1026.38,1,,1005.81,
19960607,-0.006,1020.21,1,,999.17,
19960610,-0.0391,980.27,1,,956.19,
19960611,0.1033,1081.56,1,,1064.84,
19960612,-0.0353,1043.34,1,,1023.5,
19960613,0.0182,1062.32,1,,1043.99,
19960614,0.0254,1089.32,1,,1073.16,
19960617,0.0167,1107.51,1,,1092.87,
19960618,0.0069,1115.16,1,,1101.17,
19960619,0.0015,1116.78,1,,1102.98,
19960620,-0.0058,1110.26,1,,1095.94,
19960621,0.0407,1155.48,1,,1145.01,
19960624,-0.0489,1098.93,1,,1083.42,
19960625,0.1044,1213.67,1,,1207.84,
19960626,0.0406,1262.99,1,,1261.78,
19960627,0.0719,1353.8,1,,1361.58,
19960628,0.0952,1482.71,1,,1504.16,
19960701,-0.084,1358.23,1,,1365.18,
19960702,0.0281,1396.46,1,,1407.37,
19960703,0.0432,1456.76,1,,1474.25,
19960704,-0.0005,1455.97,1,,1473.44,
19960705,-0.027,1416.71,1,,1429.68,
19960708,0.0287,1457.32,1,,1474.82,
19960709,-0.1097,1297.52,1,,1296.85,
19960710,0.0108,1311.59,1,,1312.26,
19960711,-0.0243,1279.7,1,,1277.18,
19960712,0.0284,1315.99,1,,1317.08,
19960715,0.0148,1335.42,1,,1338.52,
19960716,-0.078,1231.26,1,,1223.68,
19960717,-0.049,1170.89,1,,1157.72,
19960718,-0.1022,1051.25,1,,1027.57,
19960719,-0.0506,998.04,1,,970.37,
19960722,0.0003,998.36,1,,970.69,
19960723,-0.0227,975.66,1,,946.46,
19960724,0.0054,980.93,1,,952.08,
19960725,0.0071,987.85,1,,959.51,
19960726,-0.0132,974.81,1,,945.58,
19960729,0.0289,1002.96,1,,975.64,
19960730,-0.0307,972.19,1,,942.69,
19960731,-0.0415,931.86,1,,899.66,
19960801,-0.0385,896,1,,861.56,
19960802,0.0037,899.29,1,,865.07,
19960805,0.0237,920.56,1,,887.62,
19960806,-0.0252,897.38,1,,863.01,
19960807,-0.0134,885.35,1,,850.29,
19960808,0.0234,906.04,1,,872.18,
19960809,-0.0377,871.89,1,,836.01,
19960812,-0.0778,804.07,1,,764.46,
19960813,0.0685,859.15,1,,822.07,
19960814,-0.0284,834.78,1,,796.39,
19960815,-0.0228,815.71,1,,776.41,
19960816,0.0397,848.09,1,,810.32,
19960819,0.0182,863.56,1,,826.54,
19960820,0.0014,864.78,1,,827.81,
19960821,-0.003,862.18,1,,825.08,
19960822,0.0576,911.87,1,,877.36,
19960823,-0.0089,903.76,1,,868.77,
19960826,0.0156,917.87,1,,883.68,
19960827,-0.0698,853.82,1,,815.83,
19960828,0.0001,853.94,1,,815.92,
19960829,0.0202,871.14,1,,834.05,
19960830,0.076,937.33,1,,903.77,
19960902,-0.0014,935.98,1,,902.38,
19960903,0.0842,1014.77,1,,985.96,
19960904,-0.0476,966.46,1,,934.34,
19960905,0.005,971.28,1,,939.48,
19960906,0.0074,978.43,1,,947.12,
19960909,-0.0227,956.2,1,,923.47,
19960910,0.0597,1013.31,1,,984.12,
19960911,0.0169,1030.46,1,,1002.41,
19960912,0.0253,1056.53,1,,1030.31,
19960913,-0.0318,1022.91,1,,994.27,
19960916,-0.1043,916.23,1,,880.2,
19960917,0.0196,934.21,1,,899.17,
19960918,-0.075,864.17,1,,824.99,
19960919,0.0034,867.08,1,,828.08,
19960920,0.0894,944.63,1,,909.51,
19960923,-0.0177,927.95,1,,891.8,
19960924,-0.005,923.29,1,,886.9,
19960925,0.04,960.21,1,,925.92,
19960926,0.0264,985.53,1,,952.81,
19960927,0.0583,1042.99,1,,1013.91,
19960930,0.0482,1093.25,1,,1067.67,
19961001,0.0112,1105.45,1,,1080.82,
19961002,-0.0055,1099.41,1,,1074.29,
19961003,0.0006,1100.07,1,,1074.99,
19961004,0.0985,1208.4,1,,1191.47,
19961007,-0.0103,1195.99,1,,1177.97,
19961008,0.0013,1197.55,1,,1179.66,
19961009,-0.0341,1156.7,1,,1135.41,
19961010,-0.0363,1114.74,1,,1090.07,
19961011,0.1332,1263.27,1,,1249.79,
19961014,-0.0002,1262.99,1,,1249.51,
19961015,0.0303,1301.26,1,,1291.16,
19961016,-0.0372,1252.82,1,,1238.32,
19961017,0.0174,1274.66,1,,1262.03,
19961018,0.0804,1377.16,1,,1373.64,
19961021,0.0169,1400.5,1,,1399.18,
19961022,-0.0026,1396.82,1,,1395.17,
19961023,0.0067,1406.14,1,,1405.46,
19961024,-0.042,1347.13,1,,1340.52,
19961025,0.0602,1428.18,1,,1429.29,
19961028,0.1045,1577.44,1,,1593.59,
19961029,0.0068,1588.24,1,,1605.51,
19961030,0.1112,1764.86,1,,1801.9,
19961031,0.1101,1959.13,1,,2020.12,
19961101,-0.0046,1950.21,1,,2009.9,
19961104,0.0091,1968.05,1,,2030.02,
19961105,0.0647,2095.36,1,,2174.5,
19961106,0.0033,2102.19,1,,2182.39,
19961107,-0.045,2007.63,1,,2074.36,
19961108,-0.0282,1951,1,,2010.02,
19961111,-0.0615,1831.02,1,,1874.04,
19961112,-0.0394,1758.84,1,,1792.82,
19961113,-0.029,1707.87,1,,1735.63,
19961114,-0.008,1694.21,1,,1720.35,
19961115,-0.0239,1653.65,1,,1675.13,
19961118,-0.015,1628.92,1,,1647.49,
19961119,0.0237,1667.55,1,,1690.44,
19961120,0.013,1689.2,1,,1714.61,
19961121,0.0158,1715.91,1,,1744.41,
19961122,-0.0284,1667.12,1,,1689.91,
19961125,0.0322,1720.81,1,,1749.77,
19961126,0.0046,1728.68,1,,1758.62,
19961127,0.0607,1833.65,1,,1876.05,
19961128,-0.0032,1827.75,1,,1869.44,
19961129,0.0916,1995.15,1,,2057.81,
19961202,0.0643,2123.52,1,,2203.36,
19961203,-0.0316,2056.34,1,,2126.77,
19961204,-0.0325,1989.45,1,,2050.74,
19961205,-0.0421,1905.77,1,,1955.77,
19961206,-0.0173,1872.79,1,,1918.55,
19961209,-0.0475,1783.87,1,,1818.31,
19961210,0.0287,1835.11,1,,1875.71,
19961211,-0.0084,1819.71,1,,1858.38,
19961212,-0.0205,1782.39,1,,1816.47,
19961213,0.0957,1952.99,1,,2007.69,
19961216,0.0765,2102.43,1,,2176.64,
19961217,-0.033,2033.05,1,,2097.63,
19961218,-0.0156,2001.25,1,,2061.63,
19961219,-0.024,1953.18,1,,2007.2,
19961220,0.0082,1969.19,1,,2025.31,
19961223,-0.0088,1951.8,1,,2005.7,
19961224,-0.0185,1915.76,1,,1964.89,
19961225,0,1915.76,1,,1964.89,
19961226,-0.0421,1835.12,1,,1873.89,
19961227,0.0786,1979.3,1,,2035.91,
19961230,0.0295,2037.63,1,,2101.98,
19961231,0.0578,2155.32,1,,2235.62,
19970101,0,2155.32,1,,2235.62,
19970102,-0.0002,2154.85,1,,2235.13,
19970103,0.052,2266.96,1,,2362.98,
19970106,-0.0359,2185.5,1,,2269.66,
19970107,-0.0616,2050.79,1,,2115.87,
19970108,0.0262,2104.51,1,,2176.85,
19970109,0.0302,2168.12,1,,2249.17,
19970110,0.0035,2175.67,1,,2257.82,
19970113,0.0188,2216.68,1,,2304.52,
19970114,0.0586,2346.63,1,,2453.07,
19970115,0.0263,2408.27,1,,2524.03,
19970116,-0.0581,2268.47,1,,2362.72,
19970117,0.0107,2292.83,1,,2390.53,
19970120,0.088,2494.5,1,,2621.93,
19970121,0.0136,2528.47,1,,2661.16,
19970122,0.0704,2706.38,1,,2867.24,
19970123,0.0516,2845.92,1,,3029.98,
19970124,-0.0497,2704.46,1,,2864.33,
19970127,-0.0214,2646.61,1,,2796.91,
19970128,0.0722,2837.58,1,,3019.04,
19970129,0.0694,3034.48,1,,3249.51,
19970130,-0.0078,3010.72,1,,3221.63,
19970131,0.0102,3041.48,1,,3257.78,
19970203,0.0281,3126.99,1,,3358.48,
19970204,0.0246,3203.9,1,,3449.36,
19970205,-0.0212,3136.09,1,,3368.92,
19970206,0.049,3289.88,1,,3550.5,
19970207,-0.0044,3275.28,1,,3533.32,
19970210,0.0446,3421.21,1,,3706.66,
19970211,-0.0069,3397.62,1,,3678.53,
19970212,0.0325,3507.95,1,,3810.04,
19970213,0.0389,3644.52,1,,3973.07,
19970214,0.0065,3668.3,1,,4001.47,
19970217,-0.0002,3667.63,1,,4000.59,
19970218,-0.0084,3636.9,1,,3963.63,
19970219,0.0404,3783.81,1,,4139.77,
19970220,-0.0693,3521.62,1,,3824.2,
19970221,-0.0284,3421.51,1,,3704.73,
19970224,-0.042,3277.88,1,,3533.57,
19970225,-0.026,3192.71,1,,3432.51,
19970226,0.0822,3455.3,1,,3742.88,
19970227,-0.0091,3423.98,1,,3705.41,
19970228,0.0117,3464.08,1,,3753.1,
19970303,0.0337,3580.93,1,,3892.23,
19970304,0.0186,3647.48,1,,3971.86,
19970305,-0.028,3545.48,1,,3849.53,
19970306,0.0158,3601.67,1,,3916.43,
19970307,-0.0202,3528.92,1,,3829.41,
19970310,0.0611,3744.54,1,,4086.79,
19970311,-0.0098,3707.88,1,,4042.73,
19970312,-0.1244,3246.67,1,,3489.52,
19970313,-0.0119,3207.96,1,,3443.85,
19970314,0.0138,3252.23,1,,3496.12,
19970317,-0.1132,2884.21,1,,3060.79,
19970318,-0.0041,2872.45,1,,3046.98,
19970319,0.0281,2953.13,1,,3141.16,
19970320,0.0268,3032.38,1,,3233.77,
19970321,-0.02,2971.66,1,,3162.62,
19970324,-0.0227,2904.13,1,,3083.65,
19970325,0.0305,2992.58,1,,3187.11,
19970326,-0.0311,2899.45,1,,3078.08,
19970327,0.1049,3203.48,1,,3433.26,
19970328,0,3203.48,1,,3433.26,
19970331,0.0401,3332.07,1,,3584.7,
19970401,-0.0194,3267.39,1,,3508.2,
19970402,-0.0478,3111.36,1,,3323.74,
19970403,-0.0702,2892.82,1,,3067.08,
19970404,0.0404,3009.57,1,,3203.38,
19970407,-0.0625,2821.41,1,,2983.15,
19970408,0.0376,2927.38,1,,3106.53,
19970409,0.0707,3134.37,1,,3348.13,
19970410,0.0215,3201.62,1,,3427.31,
19970411,0.0252,3282.21,1,,3522.31,
19970414,-0.0016,3276.84,1,,3516.12,
19970415,-0.0456,3127.43,1,,3339.75,
19970416,0.0037,3138.92,1,,3353.34,
19970417,0.0523,3302.93,1,,3546.26,
19970418,0.032,3408.7,1,,3671.09,
19970421,-0.0133,3363.51,1,,3617.38,
19970422,0.0129,3406.87,1,,3668.71,
19970423,-0.0234,3327.06,1,,3574.28,
19970424,-0.0214,3255.93,1,,3490.14,
19970425,0.0182,3315.17,1,,3560.01,
19970428,-0.0084,3287.2,1,,3527.12,
19970429,-0.0468,3133.46,1,,3345.54,
19970430,0.0227,3204.7,1,,3429.08,
19970501,-0.0385,3081.27,1,,3283.86,
19970502,-0.0354,2972.26,1,,3155.98,
19970505,-0.0423,2846.51,1,,3009.13,
19970506,-0.0462,2714.94,1,,2856.21,
19970507,-0.0338,2623.07,1,,2750.02,
19970508,-0.0125,2590.25,1,,2712.2,
19970509,0.0683,2767.09,1,,2915.97,
19970512,0.0488,2902.26,1,,3072.5,
19970513,0.0047,2915.96,1,,3088.39,
19970514,0.0576,3084.03,1,,3284.07,
19970515,0.0457,3224.9,1,,3449.16,
19970516,0.0072,3248.13,1,,3476.47,
19970519,-0.0128,3206.55,1,,3427.52,
19970520,0.0957,3513.29,1,,3788.34,
19970521,-0.0293,3410.33,1,,3666.24,
19970522,-0.0447,3257.93,1,,3485.97,
19970523,0.0015,3262.79,1,,3491.73,
19970526,0,3262.79,1,,3491.73,
19970527,-0.0222,3190.33,1,,3406.46,
19970528,0.0196,3252.71,1,,3479.9,
19970529,-0.0151,3203.49,1,,3422.1,
19970530,-0.0519,3037.15,1,,3226.73,
19970602,-0.0769,2803.61,1,,2953.78,
19970603,0.0489,2940.76,1,,3112.67,
19970604,-0.0019,2935.07,1,,3106.16,
19970605,-0.0531,2779.36,1,,2924.73,
19970606,0.0599,2945.86,1,,3117.44,
19970609,0.0563,3111.6,1,,3310.5,
19970610,-0.0123,3073.48,1,,3265.71,
19970611,0.035,3181.04,1,,3391.44,
19970612,-0.0329,3076.43,1,,3268.71,
19970613,-0.0427,2944.98,1,,3115.17,
19970616,0.0471,3083.6,1,,3276.57,
19970617,-0.0455,2943.38,1,,3112.58,
19970618,0.0214,3006.44,1,,3185.85,
19970619,0.0153,3052.33,1,,3239.47,
19970620,-0.0232,2981.39,1,,3156.8,
19970623,-0.0042,2968.95,1,,3142.21,
19970624,0.0023,2975.73,1,,3150.16,
19970625,0.0105,3006.89,1,,3186.55,
19970626,-0.0525,2849.1,1,,3002.52,
19970627,0.0049,2863.17,1,,3018.71,
19970630,0.0357,2965.52,1,,3137.25,
19970701,0.0202,3025.55,1,,3206.96,
19970702,-0.0063,3006.45,1,,3184.74,
19970703,0.1056,3323.81,1,,3554.68,
19970704,-0.0006,3321.95,1,,3552.33,
19970707,0.1476,3812.29,1,,4129.09,
19970708,-0.0259,3713.69,1,,4011.45,
19970709,0.0006,3715.93,1,,4014.1,
19970710,0.0099,3752.61,1,,4057.81,
19970711,0.0124,3799.23,1,,4113.16,
19970714,-0.0618,3564.5,1,,3833.55,
19970715,-0.0666,3327.18,1,,3552.7,
19970716,0.0537,3505.75,1,,3762.56,
19970717,-0.0483,3336.42,1,,3562.65,
19970718,-0.0619,3130,1,,3320.07,
19970721,0.0145,3175.4,1,,3373.03,
19970722,0.0275,3262.6,1,,3475.06,
19970723,-0.0108,3227.28,1,,3433.78,
19970724,-0.0005,3225.62,1,,3431.89,
19970725,-0.006,3206.17,1,,3409.24,
19970728,0.0546,3381.26,1,,3614,
19970729,0.0074,3406.28,1,,3643.42,
19970730,0.0161,3460.96,1,,3707.94,
19970731,-0.0456,3303.13,1,,3521.95,
19970801,-0.0407,3168.78,1,,3364.27,
19970804,0.0364,3284.11,1,,3498.98,
19970805,0.0175,3341.48,1,,3566.33,
19970806,-0.0163,3287.12,1,,3502.39,
19970807,-0.0032,3276.46,1,,3490.06,
19970808,-0.0425,3137.1,1,,3326.9,
19970811,-0.0048,3122.01,1,,3309.33,
19970812,-0.0248,3044.59,1,,3219.06,
19970813,-0.0129,3005.47,1,,3173.38,
19970814,-0.0395,2886.8,1,,3035.49,
19970815,-0.0545,2729.45,1,,2853.52,
19970818,0.001,2732.24,1,,2856.65,
19970819,0.0417,2846.3,1,,2987.69,
19970820,-0.0262,2771.76,1,,2901.58,
19970821,-0.0398,2661.48,1,,2774.55,
19970822,-0.0468,2536.8,1,,2631.72,
19970825,0.0226,2594.08,1,,2697.14,
19970826,0.0076,2613.83,1,,2719.69,
19970827,-0.0641,2446.37,1,,2527.93,
19970828,0.044,2554.11,1,,2650.28,
19970829,-0.0217,2498.63,1,,2587.02,
19970901,-0.0014,2495.22,1,,2583.03,
19970902,0.0699,2669.66,1,,2781.64,
19970903,0.0019,2674.64,1,,2787.45,
19970904,-0.0598,2514.73,1,,2604.1,
19970905,-0.0198,2464.87,1,,2547.38,
19970908,0.0083,2485.25,1,,2570.64,
19970909,-0.0195,2436.73,1,,2515.5,
19970910,-0.0029,2429.63,1,,2507.47,
19970911,-0.0144,2394.53,1,,2467.75,
19970912,-0.0123,2365.02,1,,2434.36,
19970915,-0.0195,2318.85,1,,2382.15,
19970916,0.0091,2339.87,1,,2405.99,
19970917,-0.0165,2301.23,1,,2362.32,
19970918,0.021,2349.63,1,,2416.89,
19970919,-0.017,2309.78,1,,2371.7,
19970922,0.0696,2470.6,1,,2553.27,
19970923,-0.0167,2429.41,1,,2506.37,
19970924,0.027,2495.08,1,,2580.81,
19970925,0.0674,2663.22,1,,2772.15,
19970926,0.0258,2731.84,1,,2850.83,
19970929,-0.048,2600.76,1,,2700.3,
19970930,0.0444,2716.33,1,,2832.18,
19971001,0.0262,2787.49,1,,2913.81,
19971002,0.036,2887.75,1,,3029.19,
19971003,0.0706,3091.76,1,,3264.44,
19971006,-0.0527,2928.93,1,,3075.2,
19971007,-0.058,2758.93,1,,2879,
19971008,-0.0501,2620.7,1,,2720.34,
19971009,-0.0613,2460.03,1,,2536.91,
19971010,0.0048,2471.77,1,,2550.3,
19971013,-0.0349,2385.6,1,,2452.4,
19971014,-0.0694,2220,1,,2265.18,
19971015,0.0219,2268.69,1,,2319.75,
19971016,0.0577,2399.49,1,,2466.99,
19971017,-0.0258,2337.48,1,,2396.97,
19971020,-0.0033,2329.68,1,,2388.27,
19971021,0.0225,2382.16,1,,2447.38,
19971022,0.0616,2528.81,1,,2613.22,
19971023,-0.0431,2419.75,1,,2489.32,
19971024,0.135,2746.52,1,,2858.99,
19971027,0.1171,3068.24,1,,3227.25,
19971028,-0.0542,2901.9,1,,3034.84,
19971029,-0.0284,2819.6,1,,2940.04,
19971030,0.0296,2903.19,1,,3035.76,
19971031,0.0602,3077.95,1,,3236.79,
19971103,-0.0374,2962.92,1,,3103.63,
19971104,-0.0327,2866.17,1,,2991.99,
19971105,-0.0234,2799.23,1,,2914.98,
19971106,0.0446,2924.02,1,,3057.99,
19971107,0.0368,3031.58,1,,3181.78,
19971110,-0.0051,3016.13,1,,3163.93,
19971111,0.021,3079.6,1,,3237.01,
19971112,0.072,3301.19,1,,3493.38,
19971113,-0.0155,3250.11,1,,3433.82,
19971114,-0.0034,3238.94,1,,3420.98,
19971117,-0.0207,3172.01,1,,3343.08,
19971118,-0.0228,3099.79,1,,3259.24,
19971119,0.0352,3209.05,1,,3385.44,
19971120,0.0007,3211.19,1,,3388.04,
19971121,0.0051,3227.68,1,,3407.05,
19971124,-0.0125,3187.32,1,,3360.2,
19971125,-0.0024,3179.63,1,,3351.33,
19971126,0.0229,3252.31,1,,3435.75,
19971127,0.0003,3253.34,1,,3436.89,
19971128,0.0254,3336.05,1,,3532.91,
19971201,0.0851,3619.97,1,,3863.63,
19971202,0.0004,3621.25,1,,3865.33,
19971203,0.0325,3739.05,1,,4003.51,
19971204,0.0492,3922.86,1,,4220.18,
19971205,-0.0031,3910.51,1,,4205.79,
19971208,-0.0043,3893.8,1,,4185.9,
19971209,0.0662,4151.47,1,,4490.72,
19971210,-0.0235,4053.95,1,,4374.63,
19971211,0.0331,4188.05,1,,4533.91,
19971212,0.0275,4303.07,1,,4671.06,
19971215,0.0548,4539.04,1,,4952.64,
19971216,0.0086,4578.1,1,,4999.49,
19971217,-0.2023,3652.18,1,,3886.95,
19971218,0.079,3940.73,1,,4224.73,
19971219,0.0285,4053.08,1,,4357.17,
19971222,0.0205,4136.01,1,,4455.43,
19971223,0.0094,4174.92,1,,4501.5,
19971224,-0.0119,4125.37,1,,4442.57,
19971225,0,4125.37,1,,4442.57,
19971226,0.0044,4143.4,1,,4464.07,
19971229,0.1003,4558.96,1,,4956.59,
19971230,-0.0177,4478.47,1,,4860.09,
19971231,0.0036,4494.57,1,,4879.34,
19980101,0,4494.57,1,,4879.34,
19980102,0.007,4525.86,1,,4916.91,
19980105,0.105,5000.89,1,,5484.81,
19980106,0.0346,5173.71,1,,5693.56,
19980107,-0.0627,4849.38,1,,5300.88,
19980108,0.0789,5232.03,1,,5760.94,
19980109,0.0451,5468.22,1,,6046.74,
19980112,0.0723,5863.81,1,,6527.64,
19980113,-0.1073,5234.91,1,,5757.18,
19980114,-0.0348,5052.72,1,,5536.79,
19980115,0.0305,5206.81,1,,5722.55,
19980116,-0.0668,4858.83,1,,5302.06,
19980119,-0.0021,4848.74,1,,5289.81,
19980120,0.0434,5059,1,,5542.35,
19980121,-0.012,4998.1,1,,5469.19,
19980122,0.0277,5136.36,1,,5635.84,
19980123,0.0247,5263.02,1,,5788.96,
19980126,-0.0403,5051.02,1,,5532.34,
19980127,0.0061,5081.65,1,,5569.46,
19980128,-0.1,4573.57,1,,4956.82,
19980129,-0.0019,4564.67,1,,4946.46,
19980130,-0.0095,4521.18,1,,4894.77,
19980202,-0.0351,4362.71,1,,4705.78,
19980203,0.0242,4468.17,1,,4831.05,
