Date,security,holdings,cash,total,returns
2014-09-11,,0.0,125031.09999999998,125031.09999999998,0.0
2014-09-12,,0.0,125031.09999999998,125031.09999999998,0.0
2014-09-15,,0.0,125031.09999999998,125031.09999999998,0.0
2014-09-16,,0.0,125031.09999999998,125031.09999999998,0.0
2014-09-17,,0.0,125031.09999999998,125031.09999999998,0.0
2014-09-18,,0.0,125031.09999999998,125031.09999999998,0.0
2014-09-19,,0.0,125031.09999999998,125031.09999999998,0.0
2014-09-22,,0.0,125031.09999999998,125031.09999999998,0.0
2014-09-23,,0.0,125031.09999999998,125031.09999999998,0.0
2014-09-24,,0.0,125031.09999999998,125031.09999999998,0.0
2014-09-25,,0.0,125031.09999999998,125031.09999999998,0.0
2014-09-29,,0.0,125031.09999999998,125031.09999999998,0.0
2014-09-30,,0.0,125031.09999999998,125031.09999999998,0.0
2014-10-01,,0.0,125031.09999999998,125031.09999999998,0.0
2014-10-02,,0.0,125031.09999999998,125031.09999999998,0.0
2014-10-03,,0.0,125031.09999999998,125031.09999999998,0.0
2014-10-06,,0.0,125031.09999999998,125031.09999999998,0.0
2014-10-07,,0.0,125031.09999999998,125031.09999999998,0.0
2014-10-08,,0.0,125031.09999999998,125031.09999999998,0.0
2014-10-09,,0.0,125031.09999999998,125031.09999999998,0.0
2014-10-10,,0.0,125031.09999999998,125031.09999999998,0.0
2014-10-13,,0.0,125031.09999999998,125031.09999999998,0.0
2014-10-14,,0.0,125031.09999999998,125031.09999999998,0.0
2014-10-15,-25572.3,-25572.3,176175.69999999998,150603.4,0.20452751355462784
2014-10-16,,0.0,176175.69999999998,176175.69999999998,0.16979895540206913
2014-10-17,,0.0,176175.69999999998,176175.69999999998,0.0
2014-10-18,,0.0,176175.69999999998,176175.69999999998,0.0
2014-10-20,,0.0,176175.69999999998,176175.69999999998,0.0
2014-10-21,,0.0,176175.69999999998,176175.69999999998,0.0
2014-10-22,,0.0,176175.69999999998,176175.69999999998,0.0
2014-10-23,,0.0,176175.69999999998,176175.69999999998,0.0
2014-10-24,,0.0,176175.69999999998,176175.69999999998,0.0
2014-10-27,,0.0,176175.69999999998,176175.69999999998,0.0
2014-10-28,,0.0,176175.69999999998,176175.69999999998,0.0
2014-10-29,,0.0,176175.69999999998,176175.69999999998,0.0
2014-10-30,,0.0,176175.69999999998,176175.69999999998,0.0
2014-10-31,26104.800000000003,26104.800000000003,123966.09999999998,150070.89999999997,-0.14817480503837943
2014-11-03,,0.0,123966.09999999998,123966.09999999998,-0.17394977973744408
2014-11-04,,0.0,123966.09999999998,123966.09999999998,0.0
2014-11-05,,0.0,123966.09999999998,123966.09999999998,0.0
2014-11-06,,0.0,123966.09999999998,123966.09999999998,0.0
2014-11-07,,0.0,123966.09999999998,123966.09999999998,0.0
2014-11-10,,0.0,123966.09999999998,123966.09999999998,0.0
2014-11-11,,0.0,123966.09999999998,123966.09999999998,0.0
2014-11-12,,0.0,123966.09999999998,123966.09999999998,0.0
2014-11-13,,0.0,123966.09999999998,123966.09999999998,0.0
2014-11-14,,0.0,123966.09999999998,123966.09999999998,0.0
2014-11-17,,0.0,123966.09999999998,123966.09999999998,0.0
2014-11-18,,0.0,123966.09999999998,123966.09999999998,0.0
2014-11-19,,0.0,123966.09999999998,123966.09999999998,0.0
2014-11-20,,0.0,123966.09999999998,123966.09999999998,0.0
2014-11-21,,0.0,123966.09999999998,123966.09999999998,0.0
2014-11-24,,0.0,123966.09999999998,123966.09999999998,0.0
2014-11-25,,0.0,123966.09999999998,123966.09999999998,0.0
2014-11-26,-26294.7,-26294.7,176555.49999999997,150260.79999999996,0.21211202094766213
2014-11-27,,0.0,176555.49999999997,176555.49999999997,0.17499374421006686
2014-11-28,,0.0,176555.49999999997,176555.49999999997,0.0
2014-12-01,,0.0,176555.49999999997,176555.49999999997,0.0
2014-12-02,26610.9,26610.9,123333.69999999997,149944.59999999998,-0.1507225773198796
2014-12-03,,0.0,123333.69999999997,123333.69999999997,-0.17747154615771432
2014-12-04,,0.0,123333.69999999997,123333.69999999997,0.0
2014-12-05,,0.0,123333.69999999997,123333.69999999997,0.0
2014-12-08,,0.0,123333.69999999997,123333.69999999997,0.0
2014-12-09,,0.0,123333.69999999997,123333.69999999997,0.0
2014-12-10,,0.0,123333.69999999997,123333.69999999997,0.0
2014-12-11,,0.0,123333.69999999997,123333.69999999997,0.0
2014-12-12,,0.0,123333.69999999997,123333.69999999997,0.0
2014-12-15,,0.0,123333.69999999997,123333.69999999997,0.0
2014-12-16,-26489.1,-26489.1,176311.89999999997,149822.79999999996,0.2147758479636952
2014-12-17,,0.0,176311.89999999997,176311.89999999997,0.17680286311562732
2014-12-18,,0.0,176311.89999999997,176311.89999999997,0.0
2014-12-19,26952.3,26952.3,122407.29999999996,149359.59999999995,-0.15286716324876548
2014-12-22,,0.0,122407.29999999996,122407.29999999996,-0.18045241149547797
2014-12-23,,0.0,122407.29999999996,122407.29999999996,0.0
2014-12-24,,0.0,122407.29999999996,122407.29999999996,0.0
2014-12-26,,0.0,122407.29999999996,122407.29999999996,0.0
2014-12-29,,0.0,122407.29999999996,122407.29999999996,0.0
2014-12-30,,0.0,122407.29999999996,122407.29999999996,0.0
2014-12-31,,0.0,122407.29999999996,122407.29999999996,0.0
2015-01-02,,0.0,122407.29999999996,122407.29999999996,0.0
2015-01-05,,0.0,122407.29999999996,122407.29999999996,0.0
2015-01-06,,0.0,122407.29999999996,122407.29999999996,0.0
2015-01-07,,0.0,122407.29999999996,122407.29999999996,0.0
2015-01-08,,0.0,122407.29999999996,122407.29999999996,0.0
2015-01-09,,0.0,122407.29999999996,122407.29999999996,0.0
2015-01-12,,0.0,122407.29999999996,122407.29999999996,0.0
2015-01-13,,0.0,122407.29999999996,122407.29999999996,0.0
2015-01-14,,0.0,122407.29999999996,122407.29999999996,0.0
2015-01-15,,0.0,122407.29999999996,122407.29999999996,0.0
2015-01-16,,0.0,122407.29999999996,122407.29999999996,0.0
2015-01-19,,0.0,122407.29999999996,122407.29999999996,0.0
2015-01-20,,0.0,122407.29999999996,122407.29999999996,0.0
2015-01-21,,0.0,122407.29999999996,122407.29999999996,0.0
2015-01-22,,0.0,122407.29999999996,122407.29999999996,0.0
2015-01-23,,0.0,122407.29999999996,122407.29999999996,0.0
2015-01-26,,0.0,122407.29999999996,122407.29999999996,0.0
2015-01-27,,0.0,122407.29999999996,122407.29999999996,0.0
2015-01-28,,0.0,122407.29999999996,122407.29999999996,0.0
2015-01-29,,0.0,122407.29999999996,122407.29999999996,0.0
2015-01-30,,0.0,122407.29999999996,122407.29999999996,0.0
2015-02-02,,0.0,122407.29999999996,122407.29999999996,0.0
2015-02-03,,0.0,122407.29999999996,122407.29999999996,0.0
2015-02-04,,0.0,122407.29999999996,122407.29999999996,0.0
2015-02-05,,0.0,122407.29999999996,122407.29999999996,0.0
2015-02-06,,0.0,122407.29999999996,122407.29999999996,0.0
2015-02-09,,0.0,122407.29999999996,122407.29999999996,0.0
2015-02-10,,0.0,122407.29999999996,122407.29999999996,0.0
2015-02-11,,0.0,122407.29999999996,122407.29999999996,0.0
2015-02-12,-28259.399999999998,-28259.399999999998,178926.09999999998,150666.69999999998,0.2308636821496759
2015-02-13,,0.0,178926.09999999998,178926.09999999998,0.18756234788443638
2015-02-16,,0.0,178926.09999999998,178926.09999999998,0.0
2015-02-17,,0.0,178926.09999999998,178926.09999999998,0.0
2015-02-18,,0.0,178926.09999999998,178926.09999999998,0.0
2015-02-19,,0.0,178926.09999999998,178926.09999999998,0.0
2015-02-20,,0.0,178926.09999999998,178926.09999999998,0.0
2015-02-23,,0.0,178926.09999999998,178926.09999999998,0.0
2015-02-24,,0.0,178926.09999999998,178926.09999999998,0.0
2015-02-25,,0.0,178926.09999999998,178926.09999999998,0.0
2015-02-26,28600.8,28600.8,121724.49999999997,150325.29999999996,-0.15984699828588467
2015-02-27,,0.0,121724.49999999997,121724.49999999997,-0.19025939080114918
2015-03-02,,0.0,121724.49999999997,121724.49999999997,0.0
2015-03-03,,0.0,121724.49999999997,121724.49999999997,0.0
2015-03-04,,0.0,121724.49999999997,121724.49999999997,0.0
2015-03-05,,0.0,121724.49999999997,121724.49999999997,0.0
2015-03-06,,0.0,121724.49999999997,121724.49999999997,0.0
2015-03-09,,0.0,121724.49999999997,121724.49999999997,0.0
2015-03-10,,0.0,121724.49999999997,121724.49999999997,0.0
2015-03-11,,0.0,121724.49999999997,121724.49999999997,0.0
2015-03-12,,0.0,121724.49999999997,121724.49999999997,0.0
2015-03-13,,0.0,121724.49999999997,121724.49999999997,0.0
2015-03-16,,0.0,121724.49999999997,121724.49999999997,0.0
