Date,security,holdings,cash,total,returns
2013-05-01,,0.0,77101.89999999998,77101.89999999998,-0.3889826216992205
2013-05-02,,0.0,77101.89999999998,77101.89999999998,0.0
2013-05-03,,0.0,77101.89999999998,77101.89999999998,0.0
2013-05-06,,0.0,77101.89999999998,77101.89999999998,0.0
2013-05-07,,0.0,77101.89999999998,77101.89999999998,0.0
2013-05-08,,0.0,77101.89999999998,77101.89999999998,0.0
2013-05-09,-49725.0,-49725.0,176551.89999999997,126826.89999999997,0.6449257411295961
2013-05-10,,0.0,176551.89999999997,176551.89999999997,0.3920698211499296
2013-05-13,,0.0,176551.89999999997,176551.89999999997,0.0
2013-05-14,,0.0,176551.89999999997,176551.89999999997,0.0
2013-05-15,,0.0,176551.89999999997,176551.89999999997,0.0
2013-05-16,,0.0,176551.89999999997,176551.89999999997,0.0
2013-05-17,,0.0,176551.89999999997,176551.89999999997,0.0
2013-05-20,,0.0,176551.89999999997,176551.89999999997,0.0
2013-05-21,,0.0,176551.89999999997,176551.89999999997,0.0
2013-05-22,,0.0,176551.89999999997,176551.89999999997,0.0
2013-05-23,,0.0,176551.89999999997,176551.89999999997,0.0
2013-05-24,,0.0,176551.89999999997,176551.89999999997,0.0
2013-05-27,,0.0,176551.89999999997,176551.89999999997,0.0
2013-05-28,,0.0,176551.89999999997,176551.89999999997,0.0
2013-05-29,,0.0,176551.89999999997,176551.89999999997,0.0
2013-05-30,,0.0,176551.89999999997,176551.89999999997,0.0
2013-05-31,,0.0,176551.89999999997,176551.89999999997,0.0
2013-06-03,,0.0,176551.89999999997,176551.89999999997,0.0
2013-06-04,,0.0,176551.89999999997,176551.89999999997,0.0
2013-06-05,,0.0,176551.89999999997,176551.89999999997,0.0
2013-06-06,48922.200000000004,48922.200000000004,78707.49999999997,127629.69999999998,-0.2770981224217921
2013-06-07,,0.0,78707.49999999997,78707.49999999997,-0.38331360177137463
2013-06-10,,0.0,78707.49999999997,78707.49999999997,0.0
2013-06-11,,0.0,78707.49999999997,78707.49999999997,0.0
2013-06-12,,0.0,78707.49999999997,78707.49999999997,0.0
2013-06-13,,0.0,78707.49999999997,78707.49999999997,0.0
2013-06-14,,0.0,78707.49999999997,78707.49999999997,0.0
2013-06-17,,0.0,78707.49999999997,78707.49999999997,0.0
2013-06-20,,0.0,78707.49999999997,78707.49999999997,0.0
2013-06-21,-49510.2,-49510.2,177727.89999999997,128217.69999999997,0.6290404345202174
2013-06-24,,0.0,177727.89999999997,177727.89999999997,0.38614169494539374
2013-06-25,,0.0,177727.89999999997,177727.89999999997,0.0
2013-06-26,,0.0,177727.89999999997,177727.89999999997,0.0
2013-06-27,,0.0,177727.89999999997,177727.89999999997,0.0
2013-06-28,,0.0,177727.89999999997,177727.89999999997,0.0
2013-07-01,,0.0,177727.89999999997,177727.89999999997,0.0
2013-07-02,,0.0,177727.89999999997,177727.89999999997,0.0
2013-07-03,,0.0,177727.89999999997,177727.89999999997,0.0
2013-07-04,,0.0,177727.89999999997,177727.89999999997,0.0
2013-07-05,,0.0,177727.89999999997,177727.89999999997,0.0
2013-07-08,,0.0,177727.89999999997,177727.89999999997,0.0
2013-07-09,,0.0,177727.89999999997,177727.89999999997,0.0
2013-07-10,,0.0,177727.89999999997,177727.89999999997,0.0
2013-07-11,,0.0,177727.89999999997,177727.89999999997,0.0
2013-07-12,,0.0,177727.89999999997,177727.89999999997,0.0
2013-07-15,,0.0,177727.89999999997,177727.89999999997,0.0
2013-07-16,,0.0,177727.89999999997,177727.89999999997,0.0
2013-07-17,,0.0,177727.89999999997,177727.89999999997,0.0
2013-07-18,,0.0,177727.89999999997,177727.89999999997,0.0
2013-07-19,,0.0,177727.89999999997,177727.89999999997,0.0
2013-07-22,,0.0,177727.89999999997,177727.89999999997,0.0
2013-07-23,,0.0,177727.89999999997,177727.89999999997,0.0
2013-07-24,,0.0,177727.89999999997,177727.89999999997,0.0
2013-07-25,,0.0,177727.89999999997,177727.89999999997,0.0
2013-07-26,,0.0,177727.89999999997,177727.89999999997,0.0
2013-07-29,,0.0,177727.89999999997,177727.89999999997,0.0
2013-07-30,,0.0,177727.89999999997,177727.89999999997,0.0
2013-07-31,,0.0,177727.89999999997,177727.89999999997,0.0
2013-08-01,,0.0,177727.89999999997,177727.89999999997,0.0
2013-08-02,,0.0,177727.89999999997,177727.89999999997,0.0
2013-08-05,,0.0,177727.89999999997,177727.89999999997,0.0
2013-08-06,,0.0,177727.89999999997,177727.89999999997,0.0
2013-08-07,,0.0,177727.89999999997,177727.89999999997,0.0
2013-08-08,,0.0,177727.89999999997,177727.89999999997,0.0
2013-08-09,,0.0,177727.89999999997,177727.89999999997,0.0
2013-08-12,,0.0,177727.89999999997,177727.89999999997,0.0
2013-08-13,,0.0,177727.89999999997,177727.89999999997,0.0
2013-08-14,,0.0,177727.89999999997,177727.89999999997,0.0
2013-08-15,,0.0,177727.89999999997,177727.89999999997,0.0
2013-08-16,,0.0,177727.89999999997,177727.89999999997,0.0
2013-08-19,,0.0,177727.89999999997,177727.89999999997,0.0
2013-08-20,,0.0,177727.89999999997,177727.89999999997,0.0
2013-08-21,,0.0,177727.89999999997,177727.89999999997,0.0
2013-08-22,,0.0,177727.89999999997,177727.89999999997,0.0
2013-08-23,,0.0,177727.89999999997,177727.89999999997,0.0
2013-08-26,,0.0,177727.89999999997,177727.89999999997,0.0
2013-08-27,,0.0,177727.89999999997,177727.89999999997,0.0
2013-08-28,,0.0,177727.89999999997,177727.89999999997,0.0
2013-08-29,,0.0,177727.89999999997,177727.89999999997,0.0
2013-08-30,24642.6,24642.6,103800.09999999996,128442.69999999995,-0.27730705195976557
2013-09-02,,0.0,103800.09999999996,103800.09999999996,-0.19185675791617585
2013-09-03,,0.0,103800.09999999996,103800.09999999996,0.0
2013-09-04,,0.0,103800.09999999996,103800.09999999996,0.0
2013-09-05,,0.0,103800.09999999996,103800.09999999996,0.0
2013-09-06,,0.0,103800.09999999996,103800.09999999996,0.0
2013-09-09,,0.0,103800.09999999996,103800.09999999996,0.0
2013-09-10,,0.0,103800.09999999996,103800.09999999996,0.0
2013-09-11,-24456.600000000002,-24456.600000000002,152713.29999999996,128256.69999999995,0.23561248977602145
2013-09-12,,0.0,152713.29999999996,152713.29999999996,0.19068477514235127
2013-09-13,,0.0,152713.29999999996,152713.29999999996,0.0
2013-09-16,,0.0,152713.29999999996,152713.29999999996,0.0
2013-09-18,,0.0,152713.29999999996,152713.29999999996,0.0
2013-09-19,,0.0,152713.29999999996,152713.29999999996,0.0
2013-09-20,,0.0,152713.29999999996,152713.29999999996,0.0
2013-09-23,,0.0,152713.29999999996,152713.29999999996,0.0
2013-09-24,,0.0,152713.29999999996,152713.29999999996,0.0
2013-09-25,,0.0,152713.29999999996,152713.29999999996,0.0
2013-09-26,,0.0,152713.29999999996,152713.29999999996,0.0
2013-09-27,,0.0,152713.29999999996,152713.29999999996,0.0
2013-09-30,,0.0,152713.29999999996,152713.29999999996,0.0
2013-10-01,,0.0,152713.29999999996,152713.29999999996,0.0
2013-10-02,,0.0,152713.29999999996,152713.29999999996,0.0
2013-10-03,,0.0,152713.29999999996,152713.29999999996,0.0
2013-10-04,,0.0,152713.29999999996,152713.29999999996,0.0
2013-10-07,,0.0,152713.29999999996,152713.29999999996,0.0
2013-10-08,,0.0,152713.29999999996,152713.29999999996,0.0
2013-10-09,,0.0,152713.29999999996,152713.29999999996,0.0
2013-10-10,,0.0,152713.29999999996,152713.29999999996,0.0
2013-10-11,,0.0,152713.29999999996,152713.29999999996,0.0
2013-10-14,,0.0,152713.29999999996,152713.29999999996,0.0
2013-10-15,,0.0,152713.29999999996,152713.29999999996,0.0
2013-10-16,,0.0,152713.29999999996,152713.29999999996,0.0
2013-10-17,47830.8,47830.8,80967.09999999998,128797.89999999998,-0.15660325590501933
2013-10-18,,0.0,80967.09999999998,80967.09999999998,-0.37136319769188797
2013-10-21,,0.0,80967.09999999998,80967.09999999998,0.0
2013-10-22,,0.0,80967.09999999998,80967.09999999998,0.0
2013-10-23,,0.0,80967.09999999998,80967.09999999998,0.0
2013-10-24,,0.0,80967.09999999998,80967.09999999998,0.0
2013-10-25,,0.0,80967.09999999998,80967.09999999998,0.0
2013-10-28,,0.0,80967.09999999998,80967.09999999998,0.0
2013-10-29,,0.0,80967.09999999998,80967.09999999998,0.0
2013-10-30,,0.0,80967.09999999998,80967.09999999998,0.0
2013-10-31,-48157.8,-48157.8,177282.69999999998,129124.89999999998,0.594782325166642
2013-11-01,,0.0,177282.69999999998,177282.69999999998,0.3729551775064299
2013-11-04,,0.0,177282.69999999998,177282.69999999998,0.0
2013-11-05,,0.0,177282.69999999998,177282.69999999998,0.0
2013-11-06,,0.0,177282.69999999998,177282.69999999998,0.0
2013-11-07,,0.0,177282.69999999998,177282.69999999998,0.0
2013-11-08,,0.0,177282.69999999998,177282.69999999998,0.0
2013-11-11,,0.0,177282.69999999998,177282.69999999998,0.0
2013-11-12,,0.0,177282.69999999998,177282.69999999998,0.0
2013-11-13,,0.0,177282.69999999998,177282.69999999998,0.0
2013-11-14,,0.0,177282.69999999998,177282.69999999998,0.0
2013-11-15,,0.0,177282.69999999998,177282.69999999998,0.0
2013-11-18,,0.0,177282.69999999998,177282.69999999998,0.0
2013-11-19,,0.0,177282.69999999998,177282.69999999998,0.0
2013-11-20,,0.0,177282.69999999998,177282.69999999998,0.0
2013-11-21,,0.0,177282.69999999998,177282.69999999998,0.0
2013-11-22,,0.0,177282.69999999998,177282.69999999998,0.0
2013-11-25,,0.0,177282.69999999998,177282.69999999998,0.0
2013-11-26,,0.0,177282.69999999998,177282.69999999998,0.0
2013-11-27,,0.0,177282.69999999998,177282.69999999998,0.0
2013-11-28,,0.0,177282.69999999998,177282.69999999998,0.0
2013-11-29,,0.0,177282.69999999998,177282.69999999998,0.0
2013-12-02,,0.0,177282.69999999998,177282.69999999998,0.0
2013-12-03,,0.0,177282.69999999998,177282.69999999998,0.0
2013-12-04,,0.0,177282.69999999998,177282.69999999998,0.0
2013-12-05,48144.6,48144.6,80993.49999999999,129138.09999999998,-0.27156964554353025
2013-12-06,,0.0,80993.49999999999,80993.49999999999,-0.3728148393076869
2013-12-09,,0.0,80993.49999999999,80993.49999999999,0.0
2013-12-10,,0.0,80993.49999999999,80993.49999999999,0.0
2013-12-11,,0.0,80993.49999999999,80993.49999999999,0.0
2013-12-12,,0.0,80993.49999999999,80993.49999999999,0.0
2013-12-13,,0.0,80993.49999999999,80993.49999999999,0.0
2013-12-16,,0.0,80993.49999999999,80993.49999999999,0.0
2013-12-18,,0.0,80993.49999999999,80993.49999999999,0.0
2013-12-19,-48472.799999999996,-48472.799999999996,177939.09999999998,129466.29999999999,0.5984776556143396
2013-12-20,,0.0,177939.09999999998,177939.09999999998,0.3744047678816804
2013-12-23,,0.0,177939.09999999998,177939.09999999998,0.0
2013-12-24,,0.0,177939.09999999998,177939.09999999998,0.0
2013-12-26,,0.0,177939.09999999998,177939.09999999998,0.0
2013-12-27,,0.0,177939.09999999998,177939.09999999998,0.0
2013-12-30,,0.0,177939.09999999998,177939.09999999998,0.0
2013-12-31,,0.0,177939.09999999998,177939.09999999998,0.0
2014-01-02,,0.0,177939.09999999998,177939.09999999998,0.0
2014-01-03,,0.0,177939.09999999998,177939.09999999998,0.0
2014-01-06,,0.0,177939.09999999998,177939.09999999998,0.0
2014-01-07,,0.0,177939.09999999998,177939.09999999998,0.0
2014-01-08,,0.0,177939.09999999998,177939.09999999998,0.0
2014-01-09,,0.0,177939.09999999998,177939.09999999998,0.0
2014-01-10,,0.0,177939.09999999998,177939.09999999998,0.0
2014-01-13,,0.0,177939.09999999998,177939.09999999998,0.0
2014-01-14,,0.0,177939.09999999998,177939.09999999998,0.0
2014-01-15,,0.0,177939.09999999998,177939.09999999998,0.0
2014-01-16,,0.0,177939.09999999998,177939.09999999998,0.0
2014-01-17,,0.0,177939.09999999998,177939.09999999998,0.0
2014-01-20,,0.0,177939.09999999998,177939.09999999998,0.0
2014-01-21,,0.0,177939.09999999998,177939.09999999998,0.0
2014-01-22,,0.0,177939.09999999998,177939.09999999998,0.0
2014-01-23,,0.0,177939.09999999998,177939.09999999998,0.0
2014-01-24,,0.0,177939.09999999998,177939.09999999998,0.0
2014-01-27,,0.0,177939.09999999998,177939.09999999998,0.0
2014-01-28,,0.0,177939.09999999998,177939.09999999998,0.0
2014-01-29,,0.0,177939.09999999998,177939.09999999998,0.0
2014-01-30,,0.0,177939.09999999998,177939.09999999998,0.0
2014-01-31,,0.0,177939.09999999998,177939.09999999998,0.0
2014-02-03,,0.0,177939.09999999998,177939.09999999998,0.0
2014-02-04,,0.0,177939.09999999998,177939.09999999998,0.0
2014-02-05,,0.0,177939.09999999998,177939.09999999998,0.0
2014-02-06,,0.0,177939.09999999998,177939.09999999998,0.0
2014-02-07,,0.0,177939.09999999998,177939.09999999998,0.0
2014-02-10,,0.0,177939.09999999998,177939.09999999998,0.0
2014-02-11,,0.0,177939.09999999998,177939.09999999998,0.0
2014-02-12,,0.0,177939.09999999998,177939.09999999998,0.0
2014-02-13,,0.0,177939.09999999998,177939.09999999998,0.0
2014-02-14,,0.0,177939.09999999998,177939.09999999998,0.0
2014-02-17,,0.0,177939.09999999998,177939.09999999998,0.0
2014-02-18,,0.0,177939.09999999998,177939.09999999998,0.0
2014-02-19,,0.0,177939.09999999998,177939.09999999998,0.0
2014-02-20,,0.0,177939.09999999998,177939.09999999998,0.0
2014-02-21,,0.0,177939.09999999998,177939.09999999998,0.0
2014-02-24,,0.0,177939.09999999998,177939.09999999998,0.0
2014-02-25,,0.0,177939.09999999998,177939.09999999998,0.0
2014-02-26,,0.0,177939.09999999998,177939.09999999998,0.0
2014-02-27,,0.0,177939.09999999998,177939.09999999998,0.0
2014-02-28,,0.0,177939.09999999998,177939.09999999998,0.0
2014-03-03,,0.0,177939.09999999998,177939.09999999998,0.0
2014-03-04,,0.0,177939.09999999998,177939.09999999998,0.0
2014-03-05,,0.0,177939.09999999998,177939.09999999998,0.0
2014-03-06,47799.00000000001,47799.00000000001,82341.09999999996,130140.09999999998,-0.2686256140443557
2014-03-07,,0.0,82341.09999999996,82341.09999999996,-0.3672887910797673
2014-03-10,,0.0,82341.09999999996,82341.09999999996,0.0
2014-03-11,,0.0,82341.09999999996,82341.09999999996,0.0
2014-03-12,,0.0,82341.09999999996,82341.09999999996,0.0
2014-03-13,,0.0,82341.09999999996,82341.09999999996,0.0
2014-03-14,,0.0,82341.09999999996,82341.09999999996,0.0
2014-03-17,,0.0,82341.09999999996,82341.09999999996,0.0
2014-03-18,,0.0,82341.09999999996,82341.09999999996,0.0
2014-03-19,-48079.799999999996,-48079.799999999996,178500.69999999995,130420.89999999997,0.5839101007880636
2014-03-20,,0.0,178500.69999999995,178500.69999999995,0.36865103675867905
2014-03-21,,0.0,178500.69999999995,178500.69999999995,0.0
2014-03-24,,0.0,178500.69999999995,178500.69999999995,0.0
2014-03-25,,0.0,178500.69999999995,178500.69999999995,0.0
2014-03-26,,0.0,178500.69999999995,178500.69999999995,0.0
2014-03-27,,0.0,178500.69999999995,178500.69999999995,0.0
2014-03-28,,0.0,178500.69999999995,178500.69999999995,0.0
2014-03-31,,0.0,178500.69999999995,178500.69999999995,0.0
2014-04-01,,0.0,178500.69999999995,178500.69999999995,0.0
2014-04-02,,0.0,178500.69999999995,178500.69999999995,0.0
2014-04-03,,0.0,178500.69999999995,178500.69999999995,0.0
2014-04-04,,0.0,178500.69999999995,178500.69999999995,0.0
2014-04-07,,0.0,178500.69999999995,178500.69999999995,0.0
2014-04-08,,0.0,178500.69999999995,178500.69999999995,0.0
2014-04-09,,0.0,178500.69999999995,178500.69999999995,0.0
2014-04-10,,0.0,178500.69999999995,178500.69999999995,0.0
2014-04-11,,0.0,178500.69999999995,178500.69999999995,0.0
2014-04-14,,0.0,178500.69999999995,178500.69999999995,0.0
2014-04-15,,0.0,178500.69999999995,178500.69999999995,0.0
2014-04-16,,0.0,178500.69999999995,178500.69999999995,0.0
2014-04-17,,0.0,178500.69999999995,178500.69999999995,0.0
2014-04-21,,0.0,178500.69999999995,178500.69999999995,0.0
2014-04-22,,0.0,178500.69999999995,178500.69999999995,0.0
2014-04-23,,0.0,178500.69999999995,178500.69999999995,0.0
2014-04-24,,0.0,178500.69999999995,178500.69999999995,0.0
2014-04-25,,0.0,178500.69999999995,178500.69999999995,0.0
2014-04-28,,0.0,178500.69999999995,178500.69999999995,0.0
2014-04-29,,0.0,178500.69999999995,178500.69999999995,0.0
2014-04-30,,0.0,178500.69999999995,178500.69999999995,0.0
2014-05-01,,0.0,178500.69999999995,178500.69999999995,0.0
2014-05-02,,0.0,178500.69999999995,178500.69999999995,0.0
2014-05-05,,0.0,178500.69999999995,178500.69999999995,0.0
2014-05-06,47475.600000000006,47475.600000000006,83549.49999999994,131025.09999999995,-0.26596870488463076
2014-05-07,,0.0,83549.49999999994,83549.49999999994,-0.3623397349057549
2014-05-08,,0.0,83549.49999999994,83549.49999999994,0.0
2014-05-09,-47976.6,-47976.6,179502.69999999995,131526.09999999995,0.5742296482923301
2014-05-12,,0.0,179502.69999999995,179502.69999999995,0.3647686656868867
2014-05-13,,0.0,179502.69999999995,179502.69999999995,0.0
2014-05-14,,0.0,179502.69999999995,179502.69999999995,0.0
2014-05-15,,0.0,179502.69999999995,179502.69999999995,0.0
2014-05-16,,0.0,179502.69999999995,179502.69999999995,0.0
2014-05-19,,0.0,179502.69999999995,179502.69999999995,0.0
2014-05-20,,0.0,179502.69999999995,179502.69999999995,0.0
2014-05-21,,0.0,179502.69999999995,179502.69999999995,0.0
2014-05-22,,0.0,179502.69999999995,179502.69999999995,0.0
2014-05-23,,0.0,179502.69999999995,179502.69999999995,0.0
2014-05-26,,0.0,179502.69999999995,179502.69999999995,0.0
2014-05-27,,0.0,179502.69999999995,179502.69999999995,0.0
2014-05-28,,0.0,179502.69999999995,179502.69999999995,0.0
2014-05-29,,0.0,179502.69999999995,179502.69999999995,0.0
2014-05-30,,0.0,179502.69999999995,179502.69999999995,0.0
2014-06-02,,0.0,179502.69999999995,179502.69999999995,0.0
2014-06-03,,0.0,179502.69999999995,179502.69999999995,0.0
2014-06-04,,0.0,179502.69999999995,179502.69999999995,0.0
2014-06-05,,0.0,179502.69999999995,179502.69999999995,0.0
2014-06-06,,0.0,179502.69999999995,179502.69999999995,0.0
2014-06-09,,0.0,179502.69999999995,179502.69999999995,0.0
2014-06-10,,0.0,179502.69999999995,179502.69999999995,0.0
2014-06-11,,0.0,179502.69999999995,179502.69999999995,0.0
2014-06-12,,0.0,179502.69999999995,179502.69999999995,0.0
2014-06-16,,0.0,179502.69999999995,179502.69999999995,0.0
2014-06-17,,0.0,179502.69999999995,179502.69999999995,0.0
2014-06-18,,0.0,179502.69999999995,179502.69999999995,0.0
2014-06-19,,0.0,179502.69999999995,179502.69999999995,0.0
2014-06-20,,0.0,179502.69999999995,179502.69999999995,0.0
2014-06-23,,0.0,179502.69999999995,179502.69999999995,0.0
2014-06-24,,0.0,179502.69999999995,179502.69999999995,0.0
2014-06-25,,0.0,179502.69999999995,179502.69999999995,0.0
2014-06-26,,0.0,179502.69999999995,179502.69999999995,0.0
2014-06-27,48051.6,48051.6,83399.49999999994,131451.09999999995,-0.2676929093545669
2014-06-30,,0.0,83399.49999999994,83399.49999999994,-0.36554734041784376
2014-07-01,,0.0,83399.49999999994,83399.49999999994,0.0
2014-07-02,,0.0,83399.49999999994,83399.49999999994,0.0
2014-07-03,,0.0,83399.49999999994,83399.49999999994,0.0
2014-07-04,,0.0,83399.49999999994,83399.49999999994,0.0
2014-07-07,,0.0,83399.49999999994,83399.49999999994,0.0
2014-07-08,,0.0,83399.49999999994,83399.49999999994,0.0
2014-07-09,,0.0,83399.49999999994,83399.49999999994,0.0
2014-07-10,,0.0,83399.49999999994,83399.49999999994,0.0
2014-07-11,,0.0,83399.49999999994,83399.49999999994,0.0
2014-07-14,,0.0,83399.49999999994,83399.49999999994,0.0
2014-07-15,-48267.6,-48267.6,179934.69999999995,131667.09999999995,0.5787516711730891
2014-07-16,,0.0,179934.69999999995,179934.69999999995,0.36658816059592736
2014-07-17,,0.0,179934.69999999995,179934.69999999995,0.0
2014-07-18,,0.0,179934.69999999995,179934.69999999995,0.0
2014-07-21,,0.0,179934.69999999995,179934.69999999995,0.0
2014-07-22,,0.0,179934.69999999995,179934.69999999995,0.0
2014-07-23,,0.0,179934.69999999995,179934.69999999995,0.0
2014-07-24,,0.0,179934.69999999995,179934.69999999995,0.0
2014-07-25,,0.0,179934.69999999995,179934.69999999995,0.0
2014-07-28,,0.0,179934.69999999995,179934.69999999995,0.0
2014-07-29,,0.0,179934.69999999995,179934.69999999995,0.0
2014-07-30,,0.0,179934.69999999995,179934.69999999995,0.0
2014-07-31,,0.0,179934.69999999995,179934.69999999995,0.0
2014-08-01,,0.0,179934.69999999995,179934.69999999995,0.0
2014-08-04,,0.0,179934.69999999995,179934.69999999995,0.0
2014-08-05,,0.0,179934.69999999995,179934.69999999995,0.0
2014-08-06,,0.0,179934.69999999995,179934.69999999995,0.0
2014-08-07,,0.0,179934.69999999995,179934.69999999995,0.0
2014-08-08,,0.0,179934.69999999995,179934.69999999995,0.0
2014-08-11,,0.0,179934.69999999995,179934.69999999995,0.0
2014-08-12,,0.0,179934.69999999995,179934.69999999995,0.0
2014-08-13,,0.0,179934.69999999995,179934.69999999995,0.0
2014-08-14,,0.0,179934.69999999995,179934.69999999995,0.0
2014-08-15,,0.0,179934.69999999995,179934.69999999995,0.0
2014-08-18,,0.0,179934.69999999995,179934.69999999995,0.0
2014-08-19,,0.0,179934.69999999995,179934.69999999995,0.0
2014-08-20,,0.0,179934.69999999995,179934.69999999995,0.0
2014-08-21,,0.0,179934.69999999995,179934.69999999995,0.0
2014-08-22,,0.0,179934.69999999995,179934.69999999995,0.0
2014-08-25,,0.0,179934.69999999995,179934.69999999995,0.0
2014-08-26,,0.0,179934.69999999995,179934.69999999995,0.0
2014-08-27,,0.0,179934.69999999995,179934.69999999995,0.0
2014-08-28,,0.0,179934.69999999995,179934.69999999995,0.0
2014-08-29,,0.0,179934.69999999995,179934.69999999995,0.0
2014-09-01,,0.0,179934.69999999995,179934.69999999995,0.0
2014-09-02,,0.0,179934.69999999995,179934.69999999995,0.0
2014-09-03,,0.0,179934.69999999995,179934.69999999995,0.0
2014-09-04,,0.0,179934.69999999995,179934.69999999995,0.0
2014-09-05,,0.0,179934.69999999995,179934.69999999995,0.0
2014-09-08,,0.0,179934.69999999995,179934.69999999995,0.0
2014-09-09,,0.0,179934.69999999995,179934.69999999995,0.0
2014-09-10,,0.0,179934.69999999995,179934.69999999995,0.0
2014-09-11,,0.0,179934.69999999995,179934.69999999995,0.0
2014-09-12,,0.0,179934.69999999995,179934.69999999995,0.0
2014-09-15,,0.0,179934.69999999995,179934.69999999995,0.0
2014-09-16,,0.0,179934.69999999995,179934.69999999995,0.0
2014-09-17,,0.0,179934.69999999995,179934.69999999995,0.0
2014-09-18,,0.0,179934.69999999995,179934.69999999995,0.0
2014-09-19,,0.0,179934.69999999995,179934.69999999995,0.0
2014-09-22,,0.0,179934.69999999995,179934.69999999995,0.0
2014-09-23,,0.0,179934.69999999995,179934.69999999995,0.0
2014-09-24,,0.0,179934.69999999995,179934.69999999995,0.0
2014-09-25,,0.0,179934.69999999995,179934.69999999995,0.0
2014-09-29,,0.0,179934.69999999995,179934.69999999995,0.0
2014-09-30,,0.0,179934.69999999995,179934.69999999995,0.0
2014-10-01,,0.0,179934.69999999995,179934.69999999995,0.0
2014-10-02,,0.0,179934.69999999995,179934.69999999995,0.0
2014-10-03,,0.0,179934.69999999995,179934.69999999995,0.0
2014-10-06,,0.0,179934.69999999995,179934.69999999995,0.0
2014-10-07,,0.0,179934.69999999995,179934.69999999995,0.0
2014-10-08,,0.0,179934.69999999995,179934.69999999995,0.0
2014-10-09,,0.0,179934.69999999995,179934.69999999995,0.0
2014-10-10,,0.0,179934.69999999995,179934.69999999995,0.0
2014-10-13,,0.0,179934.69999999995,179934.69999999995,0.0
2014-10-14,,0.0,179934.69999999995,179934.69999999995,0.0
2014-10-15,,0.0,179934.69999999995,179934.69999999995,0.0
2014-10-16,,0.0,179934.69999999995,179934.69999999995,0.0
2014-10-17,,0.0,179934.69999999995,179934.69999999995,0.0
2014-10-18,,0.0,179934.69999999995,179934.69999999995,0.0
2014-10-20,,0.0,179934.69999999995,179934.69999999995,0.0
2014-10-21,,0.0,179934.69999999995,179934.69999999995,0.0
2014-10-22,,0.0,179934.69999999995,179934.69999999995,0.0
2014-10-23,,0.0,179934.69999999995,179934.69999999995,0.0
2014-10-24,,0.0,179934.69999999995,179934.69999999995,0.0
2014-10-27,,0.0,179934.69999999995,179934.69999999995,0.0
2014-10-28,,0.0,179934.69999999995,179934.69999999995,0.0
2014-10-29,,0.0,179934.69999999995,179934.69999999995,0.0
2014-10-30,,0.0,179934.69999999995,179934.69999999995,0.0
2014-10-31,26104.800000000003,26104.800000000003,101620.29999999993,127725.09999999993,-0.29015859642414743
2014-11-03,,0.0,101620.29999999993,101620.29999999993,-0.20438269376966633
2014-11-04,,0.0,101620.29999999993,101620.29999999993,0.0
2014-11-05,,0.0,101620.29999999993,101620.29999999993,0.0
2014-11-06,,0.0,101620.29999999993,101620.29999999993,0.0
2014-11-07,,0.0,101620.29999999993,101620.29999999993,0.0
2014-11-10,,0.0,101620.29999999993,101620.29999999993,0.0
2014-11-11,,0.0,101620.29999999993,101620.29999999993,0.0
2014-11-12,,0.0,101620.29999999993,101620.29999999993,0.0
2014-11-13,,0.0,101620.29999999993,101620.29999999993,0.0
2014-11-14,,0.0,101620.29999999993,101620.29999999993,0.0
2014-11-17,,0.0,101620.29999999993,101620.29999999993,0.0
2014-11-18,,0.0,101620.29999999993,101620.29999999993,0.0
2014-11-19,,0.0,101620.29999999993,101620.29999999993,0.0
2014-11-20,,0.0,101620.29999999993,101620.29999999993,0.0
2014-11-21,,0.0,101620.29999999993,101620.29999999993,0.0
2014-11-24,,0.0,101620.29999999993,101620.29999999993,0.0
2014-11-25,,0.0,101620.29999999993,101620.29999999993,0.0
2014-11-26,-26294.7,-26294.7,154209.69999999992,127914.99999999993,0.25875440241762737
2014-11-27,,0.0,154209.69999999992,154209.69999999992,0.20556385099480123
2014-11-28,,0.0,154209.69999999992,154209.69999999992,0.0
2014-12-01,,0.0,154209.69999999992,154209.69999999992,0.0
2014-12-02,26610.9,26610.9,100987.89999999994,127598.79999999993,-0.1725630748260324
2014-12-03,,0.0,100987.89999999994,100987.89999999994,-0.20855133433856754
2014-12-04,,0.0,100987.89999999994,100987.89999999994,0.0
2014-12-05,,0.0,100987.89999999994,100987.89999999994,0.0
2014-12-08,,0.0,100987.89999999994,100987.89999999994,0.0
2014-12-09,,0.0,100987.89999999994,100987.89999999994,0.0
2014-12-10,,0.0,100987.89999999994,100987.89999999994,0.0
2014-12-11,,0.0,100987.89999999994,100987.89999999994,0.0
2014-12-12,,0.0,100987.89999999994,100987.89999999994,0.0
2014-12-15,,0.0,100987.89999999994,100987.89999999994,0.0
2014-12-16,-26489.1,-26489.1,153966.09999999992,127476.99999999991,0.2622997408600436
2014-12-17,,0.0,153966.09999999992,153966.09999999992,0.20779513167081132
2014-12-18,,0.0,153966.09999999992,153966.09999999992,0.0
2014-12-19,26952.3,26952.3,100061.49999999993,127013.79999999993,-0.1750534695624556
2014-12-22,,0.0,100061.49999999993,100061.49999999993,-0.21219977671717571
2014-12-23,,0.0,100061.49999999993,100061.49999999993,0.0
2014-12-24,,0.0,100061.49999999993,100061.49999999993,0.0
2014-12-26,,0.0,100061.49999999993,100061.49999999993,0.0
