Date,P&L,USD Index,Counter Trend Index ,signal,daily index P&L
22/05/2017,,96.881,83.5651535,-1,-0.128718603
23/05/2017,,97.264,83.5651535,0,0
24/05/2017,,97.147,83.5651535,0,0
25/05/2017,,97.176,83.5651535,0,0
26/05/2017,,97.364,83.5651535,0,0
29/05/2017,,97.364,83.5651535,0,0
30/05/2017,,97.212,83.5651535,0,0
31/05/2017,,96.854,83.5651535,0,0
01/06/2017,,97.141,83.5651535,0,0
02/06/2017,,96.67,83.5651535,0,0
05/06/2017,,96.754,83.5651535,0,0
06/06/2017,,96.591,83.5651535,0,0
07/06/2017,,96.708,83.5651535,0,0
08/06/2017,,96.898,83.5651535,0,0
09/06/2017,,97.239,83.5651535,0,0
12/06/2017,,97.121,83.5651535,0,0
13/06/2017,,96.942,83.5651535,0,0
14/06/2017,,96.921,83.5651535,0,0
15/06/2017,,97.437,83.5651535,0,0
16/06/2017,,97.146,83.5651535,0,0
19/06/2017,,97.264,83.5651535,0,0
20/06/2017,,97.412,83.5651535,0,0
21/06/2017,,97.216,83.5651535,0,0
22/06/2017,,97.303,83.5651535,0,0
23/06/2017,,96.942,83.5651535,0,0
26/06/2017,,97.116,83.5651535,0,0
27/06/2017,-1.163,96.093,83.5651535,1,0
28/06/2017,,95.744,83.26054706,0,-0.304606436
29/06/2017,,95.366,82.93052917,0,-0.330017897
30/06/2017,,95.421,82.97832975,0,0.04780058
03/07/2017,,95.969,83.45215072,0,0.47382097
04/07/2017,,95.969,83.45215072,0,0
05/07/2017,,96.059,83.53033905,0,0.078188338
06/07/2017,,95.575,83.10733425,0,-0.423004804
07/07/2017,,95.792,83.29559936,0,0.188265111
10/07/2017,,95.777,83.28255412,0,-0.01304524
11/07/2017,,95.422,82.9727167,0,-0.309837424
12/07/2017,,95.512,83.05090106,0,0.078184359
13/07/2017,,95.508,83.04742278,0,-0.00347828
14/07/2017,,94.93,82.54177219,-1,-0.505650588
17/07/2017,,94.904,82.54177219,0,0
18/07/2017,,94.402,82.54177219,0,0
19/07/2017,,94.588,82.54177219,0,0
20/07/2017,,94.117,82.54177219,0,0
21/07/2017,,93.679,82.54177219,0,0
24/07/2017,,93.798,82.54177219,0,0
25/07/2017,,93.888,82.54177219,0,0
26/07/2017,,93.505,82.54177219,0,0
27/07/2017,,93.715,82.54177219,0,0
28/07/2017,,93.114,82.54177219,0,0
31/07/2017,,92.718,82.54177219,0,0
01/08/2017,,92.901,82.54177219,0,0
02/08/2017,,92.699,82.54177219,0,0
03/08/2017,,92.707,82.54177219,0,0
04/08/2017,,93.416,82.54177219,0,0
07/08/2017,,93.309,82.54177219,0,0
08/08/2017,,93.515,82.54177219,0,0
09/08/2017,,93.43,82.54177219,0,0
10/08/2017,,93.304,82.54177219,0,0
11/08/2017,,92.956,82.54177219,0,0
14/08/2017,,93.305,82.54177219,0,0
15/08/2017,,93.756,82.54177219,0,0
16/08/2017,,93.438,82.54177219,0,0
17/08/2017,,93.534,82.54177219,0,0
18/08/2017,,93.359,82.54177219,0,0
21/08/2017,,93.012,82.54177219,0,0
22/08/2017,,93.461,82.54177219,0,0
23/08/2017,,93.07,82.54177219,0,0
24/08/2017,,93.202,82.54177219,0,0
25/08/2017,,92.677,82.54177219,0,0
28/08/2017,0.156,92.14,82.54177219,1,0
29/08/2017,,92.184,82.58116989,0,0.039397704
30/08/2017,,92.823,83.14966442,0,0.568494528
31/08/2017,,92.628,82.97461816,0,-0.175046256
01/09/2017,,92.769,83.10073164,0,0.126113477
04/09/2017,,92.769,83.10073164,0,0
05/09/2017,,92.226,82.61145858,0,-0.489273061
06/09/2017,,92.252,82.63474152,0,0.023282942
07/09/2017,,91.642,82.08469687,0,-0.550044656
08/09/2017,,91.326,81.80067299,0,-0.284023873
11/09/2017,,91.853,82.26999849,0,0.469325495
12/09/2017,,91.856,82.27268541,0,0.002686923
13/09/2017,,92.508,82.85254651,0,0.579861103
14/09/2017,,92.112,82.49635396,0,-0.356192553
15/09/2017,,91.863,82.2727428,0,-0.223611162
18/09/2017,,91.824,82.23779946,0,-0.034943337
19/09/2017,,91.561,82.00157944,0,-0.23622002
20/09/2017,,92.296,82.65459973,-1,0.653020292
21/09/2017,,92.049,82.65459973,0,0
22/09/2017,,91.967,82.65459973,0,0
25/09/2017,,92.441,82.65459973,0,0
26/09/2017,,92.781,82.65459973,0,0
27/09/2017,-1.338,93.171,82.65459973,2,0
28/09/2017,,92.932,82.86716859,0,0.21256886
29/09/2017,,92.883,82.91088479,0,0.043716194
02/10/2017,,93.405,82.44753184,0,-0.463352945
03/10/2017,,93.414,82.43958841,0,-0.007943432
04/10/2017,,93.284,82.55447571,0,0.114887296
05/10/2017,,93.803,82.09771235,0,-0.456763354
06/10/2017,,93.641,82.23974233,0,0.14202998
09/10/2017,,93.505,82.35935738,0,0.119615047
10/10/2017,,93.101,82.71674538,0,0.357388002
11/10/2017,,92.825,82.96269014,0,0.245944753
12/10/2017,,92.898,82.89749738,0,-0.065192753
13/10/2017,,92.935,82.86449359,0,-0.033003792
16/10/2017,,93.161,82.66347197,0,-0.201021624
17/10/2017,,93.35,82.49610832,0,-0.167363644
18/10/2017,,93.228,82.60406436,0,0.107956035
19/10/2017,,93.12,82.69986804,0,0.095803683
20/10/2017,,93.579,82.2942296,0,-0.405638438
23/10/2017,,93.814,82.08808613,0,-0.206143475
24/10/2017,,93.661,82.22218118,0,0.134095057
25/10/2017,,93.577,82.29598846,0,0.073807273
26/10/2017,,94.509,81.48442701,-2,-0.811561452
27/10/2017,,94.822,81.48442701,0,0
30/10/2017,,94.454,81.48442701,0,0
31/10/2017,,94.429,81.48442701,0,0
01/11/2017,,94.709,81.48442701,0,0
02/11/2017,,94.588,81.48442701,0,0
03/11/2017,,94.858,81.48442701,0,0
06/11/2017,,94.657,81.48442701,0,0
07/11/2017,,94.8,81.48442701,0,0
08/11/2017,,94.768,81.48442701,0,0
09/11/2017,,94.352,81.48442701,0,0
10/11/2017,,94.278,81.48442701,0,0
13/11/2017,,94.388,81.48442701,0,0
14/11/2017,,93.723,81.48442701,0,0
15/11/2017,,93.726,81.48442701,0,0
16/11/2017,,93.854,81.48442701,0,0
17/11/2017,,93.575,81.48442701,0,0
20/11/2017,,93.997,81.48442701,0,0
21/11/2017,,93.877,81.48442701,0,0
22/11/2017,0.447,93.135,81.48442701,1,0
23/11/2017,,93.135,81.48442701,0,0
24/11/2017,,92.707,81.10823821,0,-0.376188797
27/11/2017,,92.825,81.21134375,0,0.103105544
28/11/2017,,93.213,81.54938674,0,0.338042992
29/11/2017,,93.107,81.4565448,0,-0.092841945
30/11/2017,,93.002,81.36457971,0,-0.091965089
01/12/2017,,92.841,81.22348152,0,-0.141098193
04/12/2017,,93.144,81.48770374,0,0.264222225
05/12/2017,,93.334,81.65358824,0,0.165884498
06/12/2017,,93.582,81.86997697,-1,0.216388727
07/12/2017,,93.769,81.86997697,0,0
08/12/2017,,93.874,81.86997697,0,0
11/12/2017,,93.843,81.86997697,0,0
12/12/2017,,94.08,81.86997697,0,0
13/12/2017,,93.419,81.86997697,0,0
14/12/2017,,93.479,81.86997697,0,0
15/12/2017,,93.929,81.86997697,0,0
18/12/2017,,93.239,81.86997697,0,0
19/12/2017,,93.027,81.86997697,0,0
20/12/2017,,92.891,81.86997697,0,0
21/12/2017,,92.862,81.86997697,0,0
22/12/2017,,92.924,81.86997697,0,0
26/12/2017,,92.801,81.86997697,0,0
27/12/2017,,92.612,81.86997697,0,0
28/12/2017,,92.3,81.86997697,0,0
29/12/2017,-1.091,91.826,81.86997697,1,0
02/01/2018,,91.573,81.6437847,0,-0.226192264
03/01/2018,,91.896,81.93074978,0,0.286965074
04/01/2018,,91.581,81.64894257,0,-0.281807211
05/01/2018,,91.673,81.73088275,0,0.081940186
08/01/2018,,92.1,82.10980878,0,0.378926025
09/01/2018,,92.26,82.25220602,0,0.14239724
10/01/2018,,92.07,82.08246648,0,-0.169739537
11/01/2018,,91.608,81.66850592,0,-0.413960566
12/01/2018,,90.735,80.88273851,-1,-0.785767407
15/01/2018,,90.735,80.88273851,0,0
16/01/2018,,90.146,80.88273851,0,0
17/01/2018,,90.313,80.88273851,0,0
18/01/2018,,90.297,80.88273851,0,0
19/01/2018,,90.37,80.88273851,0,0
22/01/2018,,90.191,80.88273851,0,0
23/01/2018,,89.915,80.88273851,0,0
24/01/2018,,89.011,80.88273851,0,0
25/01/2018,,89.227,80.88273851,0,0
26/01/2018,,88.891,80.88273851,0,0
29/01/2018,,89.131,80.88273851,0,0
30/01/2018,,88.999,80.88273851,0,0
31/01/2018,,88.954,80.88273851,0,0
01/02/2018,,88.505,80.88273851,0,0
02/02/2018,,89.036,80.88273851,0,0
05/02/2018,,89.405,80.88273851,0,0
06/02/2018,,89.451,80.88273851,0,0
07/02/2018,,90.118,80.88273851,0,0
08/02/2018,,90.116,80.88273851,0,0
09/02/2018,,90.334,80.88273851,0,0
12/02/2018,,90.096,80.88273851,0,0
13/02/2018,,89.592,80.88273851,0,0
14/02/2018,,89.005,80.88273851,0,0
15/02/2018,,88.505,80.88273851,0,0
16/02/2018,,89.013,80.88273851,0,0
19/02/2018,,89.013,80.88273851,0,0
20/02/2018,,89.636,80.88273851,0,0
21/02/2018,,89.913,80.88273851,0,0
22/02/2018,,89.656,80.88273851,0,0
23/02/2018,,89.808,80.88273851,0,0
26/02/2018,,89.79,80.88273851,0,0
27/02/2018,,90.28,80.88273851,0,0
28/02/2018,,90.551,80.88273851,0,0
01/03/2018,,90.281,80.88273851,0,0
02/03/2018,,89.906,80.88273851,0,0
05/03/2018,,90.041,80.88273851,0,0
06/03/2018,,89.59,80.88273851,0,0
07/03/2018,,89.607,80.88273851,0,0
08/03/2018,,90.156,80.88273851,0,0
09/03/2018,,90.065,80.88273851,0,0
12/03/2018,,89.867,80.88273851,0,0
13/03/2018,,89.643,80.88273851,0,0
14/03/2018,,89.687,80.88273851,0,0
15/03/2018,,90.126,80.88273851,0,0
16/03/2018,,90.212,80.88273851,0,0
19/03/2018,,89.332,80.88273851,0,0
20/03/2018,,89.954,80.88273851,0,0
21/03/2018,,89.369,80.88273851,0,0
22/03/2018,,89.473,80.88273851,0,0
23/03/2018,0.686,89.033,80.88273851,1,0
26/03/2018,,88.604,80.49112307,0,-0.391615444
27/03/2018,,88.983,80.83395412,0,0.342831054
28/03/2018,,89.719,81.49706662,-1,0.663112498
29/03/2018,,89.812,81.49706662,0,0
02/04/2018,,89.706,81.49706662,0,0
03/04/2018,,89.859,81.49706662,0,0
04/04/2018,,89.783,81.49706662,0,0
05/04/2018,,90.154,81.49706662,0,0
06/04/2018,,89.782,81.49706662,0,0
09/04/2018,,89.534,81.49706662,0,0
10/04/2018,,89.28,81.49706662,0,0
11/04/2018,,89.253,81.49706662,0,0
12/04/2018,,89.456,81.49706662,0,0
13/04/2018,,89.503,81.49706662,0,0
16/04/2018,,89.135,81.49706662,0,0
17/04/2018,,89.228,81.49706662,0,0
18/04/2018,,89.347,81.49706662,0,0
19/04/2018,,89.695,81.49706662,0,0
20/04/2018,,90.075,81.49706662,0,0
23/04/2018,-0.925,90.705,81.49706662,2,0
24/04/2018,,90.537,81.64829216,0,0.151225545
25/04/2018,,90.953,81.27484995,0,-0.373442212
26/04/2018,,91.365,80.90835033,0,-0.366499624
27/04/2018,,91.343,80.92783714,0,0.01948681
30/04/2018,,91.63,80.67435804,-2,-0.253479093
01/05/2018,,92.255,80.67435804,0,0
02/05/2018,,92.339,80.67435804,0,0
03/05/2018,,92.251,80.67435804,0,0
04/05/2018,,92.408,80.67435804,0,0
07/05/2018,,92.592,80.67435804,0,0
08/05/2018,,92.958,80.67435804,0,0
09/05/2018,,92.884,80.67435804,0,0
10/05/2018,,92.516,80.67435804,0,0
11/05/2018,,92.411,80.67435804,0,0
14/05/2018,,92.462,80.67435804,0,0
15/05/2018,,93.093,80.67435804,0,0
16/05/2018,,93.281,80.67435804,0,0
17/05/2018,,93.375,80.67435804,0,0
18/05/2018,,93.544,80.67435804,0,0
21/05/2018,,93.581,80.67435804,0,0
22/05/2018,,93.526,80.67435804,0,0
23/05/2018,,93.918,80.67435804,0,0
24/05/2018,,93.701,80.67435804,0,0
25/05/2018,,94.13,80.67435804,0,0
28/05/2018,,94.13,80.67435804,0,0
29/05/2018,,94.789,80.67435804,0,0
30/05/2018,,94.115,80.67435804,0,0
31/05/2018,,93.959,80.67435804,0,0
01/06/2018,,94.169,80.67435804,0,0
04/06/2018,,93.986,80.67435804,0,0
05/06/2018,,93.871,80.67435804,0,0
06/06/2018,,93.634,80.67435804,0,0
07/06/2018,,93.376,80.67435804,0,0
08/06/2018,,93.537,80.67435804,0,0
11/06/2018,,93.56,80.67435804,0,0
12/06/2018,,93.801,80.67435804,0,0
13/06/2018,,93.699,80.67435804,0,0
14/06/2018,0.837,94.776,80.67435804,2,0
15/06/2018,,94.782,80.6692511,0,-0.005106942
18/06/2018,,94.457,80.94681133,0,0.27756023
19/06/2018,,94.729,80.7143848,0,-0.232426529
20/06/2018,,94.716,80.72546305,0,0.011078244
21/06/2018,,94.404,80.99225624,0,0.266793192
22/06/2018,,94.18,81.18489019,0,0.19263395
25/06/2018,,93.939,81.39316959,-2,0.2082794
26/06/2018,,94.346,81.39316959,0,0
27/06/2018,,94.969,81.39316959,0,0
28/06/2018,,95.096,81.39316959,0,0
29/06/2018,,94.349,81.39316959,0,0
02/07/2018,,94.779,81.39316959,0,0
03/07/2018,,94.412,81.39316959,0,0
04/07/2018,,94.412,81.39316959,0,0
05/07/2018,,94.223,81.39316959,0,0
06/07/2018,,93.769,81.39316959,0,0
09/07/2018,,93.807,81.39316959,0,0
10/07/2018,,93.889,81.39316959,0,0
11/07/2018,,94.486,81.39316959,0,0
12/07/2018,,94.564,81.39316959,0,0
13/07/2018,,94.5,81.39316959,0,0
16/07/2018,,94.272,81.39316959,0,0
17/07/2018,,94.704,81.39316959,0,0
18/07/2018,,94.811,81.39316959,0,0
19/07/2018,,94.942,81.39316959,0,0
20/07/2018,,94.226,81.39316959,0,0
23/07/2018,,94.44,81.39316959,0,0
24/07/2018,,94.388,81.39316959,0,0
25/07/2018,,94.129,81.39316959,0,0
26/07/2018,,94.544,81.39316959,0,0
27/07/2018,,94.46,81.39316959,0,0
30/07/2018,,94.111,81.39316959,0,0
31/07/2018,,94.275,81.39316959,0,0
01/08/2018,,94.428,81.39316959,0,0
02/08/2018,,94.987,81.39316959,0,0
03/08/2018,,94.961,81.39316959,0,0
06/08/2018,-1.031,95.187,81.39316959,2,0
07/08/2018,,95.046,81.51391572,0,0.120746133
08/08/2018,,94.89,81.64792532,0,0.134009599
09/08/2018,,95.355,81.24976806,0,-0.398157257
10/08/2018,,96.218,80.52102136,-2,-0.728746699
13/08/2018,,96.251,80.52102136,0,0
14/08/2018,,96.605,80.52102136,0,0
15/08/2018,,96.577,80.52102136,0,0
16/08/2018,,96.536,80.52102136,0,0
17/08/2018,,95.981,80.52102136,0,0
20/08/2018,,95.789,80.52102136,0,0
21/08/2018,,95.15,80.52102136,0,0
22/08/2018,,95.051,80.52102136,0,0
23/08/2018,,95.583,80.52102136,0,0
24/08/2018,,95.063,80.52102136,0,0
27/08/2018,,94.684,80.52102136,0,0
28/08/2018,,94.635,80.52102136,0,0
29/08/2018,,94.522,80.52102136,0,0
30/08/2018,,94.679,80.52102136,0,0
31/08/2018,,95.083,80.52102136,0,0
03/09/2018,,95.083,80.52102136,0,0
04/09/2018,,95.38,80.52102136,0,0
05/09/2018,,95.124,80.52102136,0,0
06/09/2018,,94.988,80.52102136,0,0
07/09/2018,,95.329,80.52102136,0,0
10/09/2018,,95.11,80.52102136,0,0
11/09/2018,,95.225,80.52102136,0,0
12/09/2018,,94.768,80.52102136,0,0
13/09/2018,,94.517,80.52102136,0,0
14/09/2018,,94.925,80.52102136,0,0
17/09/2018,0.661,94.076,80.52102136,1,0
18/09/2018,,94.227,80.65005735,0,0.12903599
19/09/2018,,94.119,80.55751274,0,-0.09254461
20/09/2018,,93.491,80.01638988,0,-0.541122867
21/09/2018,,93.798,80.27828279,0,0.261892916
24/09/2018,,93.775,80.2585931,0,-0.019689688
25/09/2018,,93.711,80.20378043,0,-0.054812668
26/09/2018,,93.773,80.25680886,0,0.053028424
27/09/2018,,94.524,80.894455,0,0.637646137
28/09/2018,,94.737,81.07633239,-1,0.181877397
01/10/2018,,94.929,81.07633239,0,0
02/10/2018,,95.14,81.07633239,0,0
03/10/2018,,95.406,81.07633239,0,0
04/10/2018,,95.412,81.07633239,0,0
05/10/2018,,95.305,81.07633239,0,0
08/10/2018,,95.436,81.07633239,0,0
09/10/2018,,95.346,81.07633239,0,0
10/10/2018,,95.177,81.07633239,0,0
11/10/2018,,94.706,81.07633239,0,0
12/10/2018,,94.911,81.07633239,0,0
15/10/2018,,94.754,81.07633239,0,0
16/10/2018,,94.748,81.07633239,0,0
17/10/2018,,95.297,81.07633239,0,0
18/10/2018,,95.638,81.07633239,0,0
19/10/2018,,95.443,81.07633239,0,0
22/10/2018,,95.749,81.07633239,0,0
23/10/2018,,95.713,81.07633239,0,0
24/10/2018,0.375,96.182,81.07633239,2,0
25/10/2018,,96.455,80.84685918,0,-0.229473213
26/10/2018,,96.128,81.1218771,0,0.275017924
29/10/2018,,96.35,80.93496421,0,-0.186912888
30/10/2018,,96.791,80.56620762,0,-0.368756591
31/10/2018,,96.901,80.47475054,0,-0.091457083
01/11/2018,,96.081,81.16155954,0,0.686808999
02/11/2018,,96.343,80.94084471,0,-0.220714827
05/11/2018,,96.083,81.15987013,0,0.219025422
06/11/2018,,96.117,81.131161,0,-0.028709131
07/11/2018,,95.807,81.39367481,-2,0.262513803
08/11/2018,,96.55,81.39367481,0,0
09/11/2018,,96.734,81.39367481,0,0
12/11/2018,,97.382,81.39367481,0,0
13/11/2018,,97.144,81.39367481,0,0
14/11/2018,,96.659,81.39367481,0,0
15/11/2018,,96.791,81.39367481,0,0
16/11/2018,,96.333,81.39367481,0,0
19/11/2018,,96.066,81.39367481,0,0
20/11/2018,,96.716,81.39367481,0,0
21/11/2018,,96.585,81.39367481,0,0
22/11/2018,,96.585,81.39367481,0,0
23/11/2018,,96.825,81.39367481,0,0
26/11/2018,,96.979,81.39367481,0,0
27/11/2018,,97.28,81.39367481,0,0
28/11/2018,,96.681,81.39367481,0,0
29/11/2018,,96.699,81.39367481,0,0
30/11/2018,,97.196,81.39367481,0,0
03/12/2018,,96.969,81.39367481,0,0
04/12/2018,,96.902,81.39367481,0,0
05/12/2018,,97.01,81.39367481,0,0
06/12/2018,,96.764,81.39367481,0,0
07/12/2018,,96.476,81.39367481,0,0
10/12/2018,,97.183,81.39367481,0,0
11/12/2018,,97.358,81.39367481,0,0
12/12/2018,,97.018,81.39367481,0,0
13/12/2018,,97.056,81.39367481,0,0
14/12/2018,,97.43,81.39367481,0,0
17/12/2018,,96.55,81.39367481,0,0
18/12/2018,,96.57,81.39367481,0,0
19/12/2018,,96.484,81.39367481,0,0
20/12/2018,0.265,95.728,81.39367481,1,0
21/12/2018,,96.455,82.00715468,0,0.613479877
24/12/2018,,96.007,81.62448253,0,-0.382672152
26/12/2018,,96.568,82.09866999,0,0.474187461
27/12/2018,,96.001,81.61377977,0,-0.484890219
28/12/2018,,95.965,81.58316344,0,-0.03061633
31/12/2018,,95.735,81.38716274,0,-0.196000706
02/01/2019,,96.423,81.96787862,0,0.580715887
03/01/2019,,95.878,81.50194803,0,-0.465930598
04/01/2019,,95.75,81.39299503,0,-0.108952996
07/01/2019,,95.228,80.94683273,0,-0.446162299
08/01/2019,,95.479,81.15962984,0,0.212797107
09/01/2019,,94.79,80.5697049,0,-0.589924939
10/01/2019,,95.12,80.84922553,0,0.279520633
11/01/2019,,95.266,80.97313109,0,0.123905558
14/01/2019,,95.207,80.92295185,0,-0.050179238
15/01/2019,,95.675,81.31879133,0,0.395839472
16/01/2019,,95.677,81.32049119,0,0.001699861
17/01/2019,,95.713,81.35107781,0,0.030586625
18/01/2019,,95.993,81.58836909,-1,0.237291279
21/01/2019,,95.993,81.58836909,0,0
22/01/2019,,95.959,81.58836909,0,0
23/01/2019,,95.772,81.58836909,0,0
24/01/2019,,96.297,81.58836909,0,0
25/01/2019,,95.465,81.58836909,0,0
28/01/2019,,95.424,81.58836909,0,0
29/01/2019,,95.516,81.58836909,0,0
30/01/2019,,95.031,81.58836909,0,0
31/01/2019,,95.304,81.58836909,0,0
01/02/2019,,95.3,81.58836909,0,0
04/02/2019,,95.57,81.58836909,0,0
05/02/2019,,95.817,81.58836909,0,0
06/02/2019,,96.152,81.58836909,0,0
07/02/2019,,96.289,81.58836909,0,0
08/02/2019,,96.416,81.58836909,0,0
11/02/2019,0.992,96.857,81.58836909,2,0
12/02/2019,,96.503,81.88765805,0,0.299288962
13/02/2019,,96.938,81.52019502,0,-0.367463031
14/02/2019,,96.805,81.63219529,0,0.112000268
15/02/2019,,96.74,81.68704429,0,0.054849004
18/02/2019,,96.74,81.68704429,0,0
19/02/2019,,96.349,82.01854368,0,0.331499386
20/02/2019,,96.294,82.06539,0,0.046846324
21/02/2019,,96.463,81.92161414,0,-0.143775861
22/02/2019,,96.367,82.00322377,0,0.081609627
25/02/2019,,96.271,82.08499616,0,0.081772387
26/02/2019,,95.865,82.43263616,-2,0.347639998
27/02/2019,,96.038,82.43263616,0,0
28/02/2019,,96.043,82.43263616,0,0
01/03/2019,,96.45,82.43263616,0,0
04/03/2019,,96.61,82.43263616,0,0
05/03/2019,,96.795,82.43263616,0,0
06/03/2019,,96.799,82.43263616,0,0
07/03/2019,1.116,97.628,82.43263616,2,0
08/03/2019,,97.269,82.73687817,0,0.304242013
11/03/2019,,97.174,82.81776404,0,0.080885869
12/03/2019,,96.899,83.0528014,0,0.23503736
13/03/2019,,96.512,83.38583184,-2,0.333030443
14/03/2019,,96.769,83.38583184,0,0
15/03/2019,,96.59,83.38583184,0,0
18/03/2019,,95.983,83.38583184,0,0
19/03/2019,,95.831,83.38583184,0,0
20/03/2019,1.563,95.201,83.38583184,1,0
21/03/2019,,95.987,84.0686458,0,0.682813963
22/03/2019,,96.151,84.21203753,0,0.143391727
25/03/2019,,96.068,84.13928074,0,-0.072756788
26/03/2019,,96.225,84.27656177,0,0.13728103
27/03/2019,,96.283,84.3273292,0,0.050767431
28/03/2019,,96.764,84.74650829,-1,0.419179089
29/03/2019,,96.845,84.74650829,0,0
01/04/2019,,96.799,84.74650829,0,0
02/04/2019,,96.923,84.74650829,0,0
03/04/2019,,96.662,84.74650829,0,0
04/04/2019,,96.925,84.74650829,0,0
05/04/2019,,97.002,84.74650829,0,0
08/04/2019,,96.65,84.74650829,0,0
09/04/2019,,96.611,84.74650829,0,0
10/04/2019,,96.558,84.74650829,0,0
11/04/2019,,96.809,84.74650829,0,0
12/04/2019,,96.598,84.74650829,0,0
15/04/2019,,96.556,84.74650829,0,0
16/04/2019,,96.652,84.74650829,0,0
17/04/2019,,96.658,84.74650829,0,0
18/04/2019,,97.151,84.74650829,0,0
22/04/2019,,96.955,84.74650829,0,0
23/04/2019,0.156,97.32,84.74650829,2,0
24/04/2019,,97.855,84.28317599,0,-0.463332297
25/04/2019,,97.919,84.22808839,0,-0.055087606
26/04/2019,,97.726,84.39443124,0,0.166342847
29/04/2019,,97.581,84.51983672,0,0.125405484
30/04/2019,,97.201,84.85026067,0,0.330423946
01/05/2019,,97.41,84.66820847,0,-0.182052197
02/05/2019,,97.586,84.51550619,0,-0.15270228
03/05/2019,,97.26,84.79878868,0,0.28328249
06/05/2019,,97.268,84.79181423,0,-0.006974445
07/05/2019,,97.399,84.67777068,0,-0.114043549
08/05/2019,,97.388,84.68733506,0,0.009564376
09/05/2019,,97.164,84.8825716,-2,0.195236539
10/05/2019,,97.125,84.8825716,0,0
13/05/2019,,97.12,84.8825716,0,0
14/05/2019,,97.322,84.8825716,0,0
15/05/2019,,97.376,84.8825716,0,0
16/05/2019,,97.678,84.8825716,0,0
17/05/2019,,97.824,84.8825716,0,0
20/05/2019,,97.764,84.8825716,0,0
21/05/2019,,97.896,84.8825716,0,0
22/05/2019,,97.881,84.8825716,0,0
23/05/2019,,97.723,84.8825716,0,0
24/05/2019,,97.477,84.8825716,0,0
27/05/2019,,97.477,84.8825716,0,0
28/05/2019,,97.842,84.8825716,0,0
29/05/2019,,98.035,84.8825716,0,0
30/05/2019,,98.053,84.8825716,0,0
31/05/2019,,97.666,84.8825716,0,0
03/06/2019,,97.06,84.8825716,0,0
04/06/2019,,96.999,84.8825716,0,0
05/06/2019,,97.251,84.8825716,0,0
06/06/2019,,96.997,84.8825716,0,0
07/06/2019,1.08,96.49,84.8825716,1,0
10/06/2019,,96.711,85.07654176,0,0.193970162
11/06/2019,,96.645,85.018442,0,-0.058099765
12/06/2019,,96.97,85.30338573,0,0.284943732
13/06/2019,,96.999,85.32888907,0,0.025503337
14/06/2019,,97.57,85.82825153,-1,0.499362464
17/06/2019,,97.052,85.82825153,0,0
18/06/2019,,97.153,85.82825153,0,0
19/06/2019,,96.582,85.82825153,0,0
20/06/2019,,96.138,85.82825153,0,0
21/06/2019,,95.718,85.82825153,0,0
24/06/2019,,95.487,85.82825153,0,0
25/06/2019,,95.648,85.82825153,0,0
26/06/2019,,95.728,85.82825153,0,0
27/06/2019,,95.742,85.82825153,0,0
28/06/2019,,95.666,85.82825153,0,0
01/07/2019,,96.409,85.82825153,0,0
02/07/2019,,96.274,85.82825153,0,0
03/07/2019,,96.331,85.82825153,0,0
04/07/2019,,96.331,85.82825153,0,0
05/07/2019,,96.89,85.82825153,0,0
08/07/2019,,96.984,85.82825153,0,0
09/07/2019,,97.095,85.82825153,0,0
10/07/2019,,96.703,85.82825153,0,0
11/07/2019,,96.666,85.82825153,0,0
12/07/2019,,96.424,85.82825153,0,0
15/07/2019,,96.545,85.82825153,0,0
16/07/2019,,97.041,85.82825153,0,0
17/07/2019,,96.853,85.82825153,0,0
18/07/2019,,96.449,85.82825153,0,0
19/07/2019,,96.817,85.82825153,0,0
22/07/2019,,96.94,85.82825153,0,0
23/07/2019,,97.418,85.82825153,0,0
24/07/2019,,97.452,85.82825153,0,0
25/07/2019,,97.552,85.82825153,0,0
26/07/2019,0.429,97.751,85.82825153,2,0
29/07/2019,,97.796,85.78875839,0,-0.039493142
30/07/2019,,97.809,85.77735602,0,-0.011402364
31/07/2019,,98.258,85.38538761,0,-0.391968418
01/08/2019,,98.144,85.48456773,0,0.099180125
02/08/2019,,97.852,85.73966209,0,0.255094365
05/08/2019,,97.308,86.21898935,0,0.479327251
06/08/2019,,97.417,86.12251881,0,-0.096470532
07/08/2019,,97.345,86.18621825,0,0.063699434
08/08/2019,,97.434,86.10749241,0,-0.078725839
09/08/2019,,97.322,86.20658654,-2,0.099094132
12/08/2019,,97.198,86.20658654,0,0
13/08/2019,,97.631,86.20658654,0,0
14/08/2019,,97.826,86.20658654,0,0
15/08/2019,,98.005,86.20658654,0,0
16/08/2019,,98.007,86.20658654,0,0
19/08/2019,,98.221,86.20658654,0,0
20/08/2019,,98.063,86.20658654,0,0
21/08/2019,,98.179,86.20658654,0,0
22/08/2019,,98.064,86.20658654,0,0
23/08/2019,,97.53,86.20658654,0,0
26/08/2019,,97.989,86.20658654,0,0
27/08/2019,,97.907,86.20658654,0,0
28/08/2019,,98.12,86.20658654,0,0
29/08/2019,,98.455,86.20658654,0,0
30/08/2019,,98.86,86.20658654,0,0
