Date,oprc,hprc,lprc,cprc,Settle,tvol,oint,padj,futc
17/07/2014,1.187687529,1.187687529,1.186514215,1.18690532,1.18690532,484.7805385,11562.11812,0.977762023,921698
18/07/2014,1.186611991,1.187883082,1.186416439,1.187296424,1.187296424,512.3946198,11530.41306,0.977762023,921698
21/07/2014,1.187491977,1.188274186,1.187003096,1.187100872,1.187100872,335.4599507,11551.89068,0.977762023,921698
22/07/2014,1.187198648,1.188078634,1.187100872,1.187883082,1.187883082,523.6448011,11587.68671,0.977762023,921698
23/07/2014,1.187687529,1.187980858,1.187198648,1.187394201,1.187394201,360.0058007,11555.98166,0.977762023,921698
24/07/2014,1.187394201,1.188274186,1.187003096,1.187980858,1.187980858,454.0982259,11510.98093,0.977762023,921698
25/07/2014,1.187980858,1.188469739,1.187589753,1.187883082,1.187883082,331.3689757,11520.18562,0.977762023,921698
28/07/2014,1.187883082,1.18817641,1.187296424,1.187589753,1.187589753,771.1487891,11545.75422,0.977762023,921698
29/07/2014,1.187687529,1.189154172,1.187394201,1.188860844,1.188860844,483.7577947,11508.93544,0.977762023,921698
30/07/2014,1.188860844,1.190620815,1.188665291,1.190034158,1.190034158,1029.902958,11432.22966,0.977762023,921698
31/07/2014,1.190034158,1.190131934,1.18895862,1.189643053,1.189643053,1375.590347,11293.13651,0.977762023,921698
01/08/2014,1.189545277,1.189740829,1.188274186,1.189154172,1.189154172,1284.566153,11554.95891,0.977762023,921698
04/08/2014,1.189056396,1.189740829,1.188860844,1.189643053,1.189643053,599.3278387,11754.39394,0.977762023,921698
05/08/2014,1.189643053,1.190425263,1.188860844,1.18895862,1.18895862,638.1921013,11737.0073,0.977762023,921698
06/08/2014,1.188763067,1.18895862,1.18690532,1.187394201,1.187394201,735.3527578,11763.59864,0.977762023,921698
07/08/2014,1.187589753,1.18817641,1.18690532,1.187003096,1.187003096,774.2170203,11618.36902,0.977762023,921698
08/08/2014,1.187394201,1.187394201,1.185047572,1.187100872,1.187100872,2084.351767,11992.69324,0.977762023,921698
11/08/2014,1.187100872,1.187394201,1.185829781,1.18612311,1.18612311,620.8054575,12001.89793,0.977762023,921698
12/08/2014,1.186514215,1.187100872,1.185927558,1.186220886,1.186220886,534.8949824,12029.51201,0.977762023,921698
13/08/2014,1.18612311,1.18690532,1.185732005,1.185732005,1.185732005,708.7614202,12164.51419,0.977762023,921698
14/08/2014,1.185829781,1.18612311,1.18406981,1.184363138,1.184363138,1001.266133,12400.76799,0.977762023,921698
15/08/2014,1.184656467,1.184949796,1.181723181,1.182505391,1.182505391,1275.361459,12472.36006,0.977762023,921698
18/08/2014,1.182700943,1.184363138,1.182407614,1.184167586,1.184167586,495.007976,12446.79146,0.977762023,921698
19/08/2014,1.184460915,1.184558691,1.183092048,1.183874257,1.183874257,452.0527384,12457.0189,0.977762023,921698
20/08/2014,1.184167586,1.184363138,1.183385376,1.18406981,1.18406981,438.7570697,12454.97341,0.977762023,921698
21/08/2014,1.184265362,1.184558691,1.183385376,1.183385376,1.183385376,464.3256635,12413.04092,0.977762023,921698
22/08/2014,1.183678705,1.183776481,1.182505391,1.1832876,1.1832876,888.7643206,12393.60879,0.977762023,921698
25/08/2014,1.183189824,1.183189824,1.180256538,1.180647643,1.180647643,640.2375888,12451.90518,0.977762023,921698
26/08/2014,1.180745419,1.182309838,1.18045209,1.181429852,1.181429852,588.0776575,12394.63153,0.977762023,921698
27/08/2014,1.181136524,1.181527629,1.179181,1.180158762,1.180158762,947.0607145,12309.7438,0.977762023,921698
28/08/2014,1.180060985,1.180256538,1.178007685,1.179376552,1.179376552,819.2177454,12309.7438,0.977762023,921698
29/08/2014,1.179474328,1.179767657,1.178789895,1.179474328,1.179474328,465.3484072,12268.83405,0.977762023,921698
01/09/2014,1.179474328,1.179474328,1.179474328,1.179474328,1.179474328,0,12268.83405,0.977762023,921698
02/09/2014,1.179572104,1.1812343,1.179376552,1.180060985,1.180060985,1055.471552,12167.58242,0.977762023,921698
03/09/2014,1.180158762,1.182114286,1.179669881,1.179767657,1.179767657,1360.24919,11898.60081,0.977762023,921698
04/09/2014,1.179963209,1.180843195,1.177714357,1.179767657,1.179767657,1506.501547,11787.12174,0.977762023,921698
05/09/2014,1.179572104,1.180256538,1.178594342,1.179474328,1.179474328,1082.06289,11795.30369,0.977762023,921698
08/09/2014,1.179278776,1.180256538,1.178692119,1.179376552,1.179376552,1849.120704,11468.02569,0.977762023,921698
09/09/2014,1.179572104,1.180256538,1.178887671,1.179767657,1.179767657,1676.27701,10904.49389,0.977762023,921698
10/09/2014,1.180158762,1.184852019,1.179963209,1.182798719,1.182798719,5355.086286,10250.96063,0.977762023,921698
11/09/2014,1.183580929,1.183580929,1.182114286,1.182407614,1.182407614,6954.657514,10574.14765,0.977762023,921698
12/09/2014,1.182701016,1.183483419,1.181625211,1.182505415,1.182505415,2625.754403,12771.923,0.978004644,921700
15/09/2014,1.183190018,1.184363624,1.182603215,1.183287819,1.183287819,1249.48282,12855.76718,0.978004644,921700
16/09/2014,1.183483419,1.183776821,1.181234009,1.182016412,1.182016412,947.8482601,13001.98325,0.978004644,921700
17/09/2014,1.181820812,1.185341628,1.18152741,1.184461424,1.184461424,2162.566419,12949.83626,0.978004644,921700
18/09/2014,1.183776821,1.184461424,1.179767002,1.180158204,1.180158204,3166.651631,13147.17684,0.978004644,921700
19/09/2014,1.179864802,1.180745006,1.179864802,1.180549406,1.180549406,919.2185392,13223.86359,0.978004644,921700
22/09/2014,1.180451605,1.181136208,1.179767002,1.180940607,1.180940607,838.4418267,13256.58327,0.978004644,921700
23/09/2014,1.181038408,1.181331809,1.179864802,1.180745006,1.180745006,1034.759913,13461.08128,0.978004644,921700
24/09/2014,1.180745006,1.181918612,1.180353805,1.181234009,1.181234009,1336.394472,13345.5399,0.978004644,921700
25/09/2014,1.181723011,1.182016412,1.179962603,1.180256004,1.180256004,1293.449891,13595.02747,0.978004644,921700
26/09/2014,1.180451605,1.180745006,1.179864802,1.179767002,1.179767002,874.2289778,13846.56002,0.978004644,921700
29/09/2014,1.180060403,1.180647206,1.179571401,1.180256004,1.180256004,930.4659296,13937.56163,0.978004644,921700
30/09/2014,1.180256004,1.180549406,1.178691197,1.179180199,1.179180199,1530.667579,14140.01466,0.978004644,921700
01/10/2014,1.179669201,1.181234009,1.178691197,1.179864802,1.179864802,1516.352718,13923.24677,0.978004644,921700
02/10/2014,1.180158204,1.182407614,1.180060403,1.182016412,1.182016412,1117.581606,13746.356,0.978004644,921700
03/10/2014,1.181723011,1.184265823,1.181625211,1.183972422,1.183972422,1254.59527,13571.5102,0.978004644,921700
06/10/2014,1.184070222,1.186906436,1.183874621,1.186124032,1.186124032,2550.090141,13267.83066,0.978004644,921700
07/10/2014,1.186026232,1.187199837,1.183776821,1.185439429,1.185439429,1466.250707,13355.7648,0.978004644,921700
08/10/2014,1.185341628,1.186808635,1.184754825,1.185830631,1.185830631,1140.076386,13194.21138,0.978004644,921700
09/10/2014,1.185537229,1.186124032,1.182309814,1.183972422,1.183972422,2658.474085,13064.35515,0.978004644,921700
10/10/2014,1.184461424,1.184950426,1.181625211,1.181820812,1.181820812,1077.704494,13223.86359,0.978004644,921700
13/10/2014,1.182016412,1.182603215,1.180842807,1.181234009,1.181234009,1154.391247,13367.01219,0.978004644,921700
14/10/2014,1.182309814,1.182603215,1.180451605,1.180451605,1.180451605,664.6185211,13354.74231,0.978004644,921700
15/10/2014,1.180842807,1.18142961,1.179571401,1.179669201,1.179669201,2884.444382,13509.13831,0.978004644,921700
16/10/2014,1.180451605,1.181136208,1.179180199,1.180745006,1.180745006,2150.296538,13608.31984,0.978004644,921700
17/10/2014,1.180745006,1.181234009,1.180353805,1.181038408,1.181038408,983.6354113,13644.10699,0.978004644,921700
20/10/2014,1.181038408,1.181234009,1.1793758,1.180060403,1.180060403,859.9141173,13640.01703,0.978004644,921700
21/10/2014,1.180353805,1.180745006,1.179669201,1.180158204,1.180158204,1101.221765,13286.23548,0.978004644,921700
22/10/2014,1.180256004,1.180647206,1.179277999,1.1793758,1.1793758,1273.00009,13323.04512,0.978004644,921700
23/10/2014,1.179669201,1.180353805,1.178886798,1.179864802,1.179864802,964.2081006,13439.60899,0.978004644,921700
24/10/2014,1.180060403,1.180158204,1.179082399,1.1794736,1.1794736,1069.524574,13709.54636,0.978004644,921700
27/10/2014,1.179669201,1.180060403,1.178691197,1.178984598,1.178984598,881.386408,13759.64837,0.978004644,921700
28/10/2014,1.179277999,1.179864802,1.178984598,1.179277999,1.179277999,999.9952518,13708.52387,0.978004644,921700
29/10/2014,1.1793758,1.179669201,1.178886798,1.1793758,1.1793758,902.8586987,13709.54636,0.978004644,921700
30/10/2014,1.1794736,1.179767002,1.178886798,1.179277999,1.179277999,1343.551903,13759.64837,0.978004644,921700
31/10/2014,1.179180199,1.180353805,1.178691197,1.179180199,1.179180199,1714.715785,13642.06201,0.978004644,921700
03/11/2014,1.1794736,1.179669201,1.178691197,1.178691197,1.178691197,876.2739579,13702.38893,0.978004644,921700
04/11/2014,1.179180199,1.179571401,1.177810992,1.178104394,1.178104394,2096.104567,13574.57767,0.978004644,921700
05/11/2014,1.177810992,1.178104394,1.176832988,1.177419791,1.177419791,2441.706198,13737.15359,0.978004644,921700
06/11/2014,1.177028589,1.179180199,1.176637387,1.177517591,1.177517591,2189.15116,13677.84916,0.978004644,921700
07/11/2014,1.177810992,1.178104394,1.176441786,1.176735187,1.176735187,2298.557593,14171.71185,0.978004644,921700
10/11/2014,1.176637387,1.17722419,1.175659382,1.176148385,1.176148385,1497.947898,14335.31026,0.978004644,921700
11/11/2014,1.176050584,1.176930788,1.175561582,1.176539586,1.176539586,890.5888183,14364.96247,0.978004644,921700
12/11/2014,1.176832988,1.17722419,1.17526818,1.175659382,1.175659382,1684.041084,14575.59541,0.978004644,921700
13/11/2014,1.175757183,1.175952784,1.17517038,1.175561582,1.175561582,1598.151921,15008.1087,0.978004644,921700
14/11/2014,1.175659382,1.175757183,1.174681378,1.174876979,1.174876979,2734.138347,15266.79868,0.978004644,921700
17/11/2014,1.174974779,1.175365981,1.174583577,1.174779178,1.174779178,1447.845886,15176.81955,0.978004644,921700
18/11/2014,1.174779178,1.17526818,1.174485777,1.174876979,1.174876979,2127.801758,15378.25009,0.978004644,921700
19/11/2014,1.174876979,1.176246185,1.174485777,1.174974779,1.174974779,3716.751268,15324.05812,0.978004644,921700
20/11/2014,1.174974779,1.176050584,1.174681378,1.17526818,1.17526818,2872.174501,15351.66535,0.978004644,921700
21/11/2014,1.175463781,1.176735187,1.174974779,1.17517038,1.17517038,2082.812196,15280.09105,0.978004644,921700
24/11/2014,1.175952784,1.17722419,1.175659382,1.175952784,1.175952784,1253.57278,15019.35609,0.978004644,921700
25/11/2014,1.176148385,1.176735187,1.175854983,1.176441786,1.176441786,1439.665966,14897.67977,0.978004644,921700
26/11/2014,1.176148385,1.176539586,1.17526818,1.175757183,1.175757183,2243.343131,15181.932,0.978004644,921700
27/11/2014,1.175757183,1.175757183,1.175757183,1.175757183,1.175757183,0,15181.932,0.978004644,921700
28/11/2014,1.175659382,1.176050584,1.174681378,1.175072579,1.175072579,2858.882131,15653.29991,0.978004644,921700
01/12/2014,1.176735187,1.177517591,1.175659382,1.176441786,1.176441786,2645.181714,15507.08383,0.978004644,921700
02/12/2014,1.176539586,1.178202194,1.176441786,1.177615392,1.177615392,1364.001703,15220.78662,0.978004644,921700
03/12/2014,1.177517591,1.177713192,1.176246185,1.17722419,1.17722419,1072.592044,15155.34726,0.978004644,921700
04/12/2014,1.177126389,1.177517591,1.175463781,1.175757183,1.175757183,3868.079793,15243.2814,0.978004644,921700
05/12/2014,1.175854983,1.176539586,1.175463781,1.175757183,1.175757183,2234.140721,15182.95449,0.978004644,921700
08/12/2014,1.176148385,1.176441786,1.175561582,1.175952784,1.175952784,2484.650779,14488.68376,0.978004644,921700
09/12/2014,1.175854983,1.175952784,1.175072579,1.175561582,1.175561582,3515.320732,13699.32146,0.978004644,921700
10/12/2014,1.175365981,1.176930788,1.17526818,1.177028589,1.177028589,11167.63613,13855.76243,0.978004644,921700
11/12/2014,1.176539586,1.17722419,1.174583577,1.174876979,1.174876979,4316.952917,11101.17428,0.978004644,921700
12/12/2014,1.174779146,1.174974812,1.17428998,1.174485646,1.174485646,3811.595751,16950.30634,0.978330401,921702
15/12/2014,1.174583479,1.174876979,1.17428998,1.174583479,1.174583479,1872.578015,16656.94941,0.978330401,921702
16/12/2014,1.174485646,1.174681312,1.173996481,1.174387813,1.174387813,3101.201799,16635.48427,0.978330401,921702
17/12/2014,1.174387813,1.174387813,1.173605149,1.173996481,1.173996481,3140.043483,16362.57034,0.978330401,921702
18/12/2014,1.174192147,1.182605789,1.174192147,1.176931472,1.176931472,12464.09187,15094.08272,0.978330401,921702
19/12/2014,1.176735806,1.177714137,1.175659643,1.176246641,1.176246641,2738.338702,15233.09506,0.978330401,921702
22/12/2014,1.17654014,1.176931472,1.175463977,1.176246641,1.176246641,1952.305681,15279.09179,0.978330401,921702
23/12/2014,1.176246641,1.176344474,1.175072645,1.175366144,1.175366144,1887.910258,15446.72432,0.978330401,921702
24/12/2014,1.175366144,1.175659643,1.175072645,1.175463977,1.175463977,482.4545977,15523.38554,0.978330401,921702
25/12/2014,1.175463977,1.175463977,1.175463977,1.175463977,1.175463977,0,15523.38554,0.978330401,921702
26/12/2014,1.175366144,1.176050975,1.174876979,1.17556181,1.17556181,460.9894567,15585.73666,0.978330401,921702
29/12/2014,1.175855309,1.176246641,1.175463977,1.175757476,1.175757476,1122.320229,15695.10667,0.978330401,921702
30/12/2014,1.175855309,1.176246641,1.175268311,1.175659643,1.175659643,1286.88631,15798.34377,0.978330401,921702
31/12/2014,1.175463977,1.176246641,1.175268311,1.175757476,1.175757476,1888.932408,15619.4676,0.978330401,921702
01/01/2015,1.175757476,1.175757476,1.175757476,1.175757476,1.175757476,0,15619.4676,0.978330401,921702
02/01/2015,1.176050975,1.176148808,1.175170478,1.175170478,1.175170478,1619.084921,16127.47594,0.978330401,921702
05/01/2015,1.175366144,1.175757476,1.174583479,1.174876979,1.174876979,2442.937475,16534.29147,0.978330401,921702
06/01/2015,1.174681312,1.175170478,1.17428998,1.174485646,1.174485646,2178.200736,17032.07831,0.978330401,921702
07/01/2015,1.174387813,1.174485646,1.174094314,1.174192147,1.174192147,2270.194198,17625.94721,0.978330401,921702
08/01/2015,1.17428998,1.174583479,1.174094314,1.174485646,1.174485646,2803.756274,17672.96609,0.978330401,921702
09/01/2015,1.174387813,1.174485646,1.174192147,1.17428998,1.17428998,1216.35799,18194.26237,0.978330401,921702
12/01/2015,1.17428998,1.174485646,1.174192147,1.174387813,1.174387813,1200.003597,18183.01872,0.978330401,921702
13/01/2015,1.17428998,1.174583479,1.174192147,1.174387813,1.174387813,1037.481815,18495.79649,0.978330401,921702
14/01/2015,1.174192147,1.174387813,1.174192147,1.174192147,1.174192147,964.9091953,18670.58407,0.978330401,921702
15/01/2015,1.174387813,1.174387813,0.949371821,0.990070366,0.990070366,17059.67635,17245.70757,0.978330401,921702
16/01/2015,0.97539541,1.001516832,0.952111146,0.969134095,0.969134095,6413.98856,12523.37655,0.978330401,921702
19/01/2015,0.969134095,0.969134095,0.969134095,0.969134095,0.969134095,0,12523.37655,0.978330401,921702
20/01/2015,0.971188589,0.997212178,0.96414461,0.989189868,0.989189868,3453.843401,12205.48803,0.978330401,921702
21/01/2015,0.985472213,0.988798536,0.960035623,0.971286422,0.971286422,2991.831795,11759.83082,0.978330401,921702
22/01/2015,0.974319246,0.977352071,0.958959459,0.966786102,0.966786102,2602.392809,12038.87765,0.978330401,921702
23/01/2015,0.962187949,0.966003438,0.952111146,0.962285782,0.962285782,1905.286801,12325.07953,0.978330401,921702
26/01/2015,0.957296297,0.992907524,0.953969974,0.9898747,0.9898747,2128.115407,12175.84569,0.978330401,921702
27/01/2015,0.989092035,1.013941628,0.984983048,0.99760351,0.99760351,2359.121211,12366.98766,0.978330401,921702
28/01/2015,1.001223332,1.007386814,0.994472853,1.000147169,1.000147169,1271.554067,12401.74075,0.978330401,921702
29/01/2015,1.003766991,1.02206177,0.999658004,1.021866104,1.021866104,1969.682224,12406.8515,0.978330401,921702
30/01/2015,1.019713777,1.02754042,1.010713137,1.011300136,1.011300136,1740.72072,12525.42085,0.978330401,921702
02/02/2015,1.01981161,1.034095234,1.016093954,1.028127418,1.028127418,930.1561099,12453.87038,0.978330401,921702
03/02/2015,1.028420918,1.037128058,1.02206177,1.035073564,1.035073564,831.0076015,12310.76944,0.978330401,921702
04/02/2015,1.03654106,1.038008555,1.023822765,1.030181912,1.030181912,792.1659178,11440.92015,0.978330401,921702
05/02/2015,1.02431193,1.039965216,1.023137933,1.0342909,1.0342909,699.1503068,11342.79379,0.978330401,921702
06/02/2015,1.033703902,1.034193067,1.02206177,1.025094594,1.025094594,870.8714348,11455.23025,0.978330401,921702
09/02/2015,1.024605429,1.028714417,1.017267951,1.020300775,1.020300775,607.1568454,11432.74296,0.978330401,921702
10/02/2015,1.023431432,1.025583759,1.019909443,1.024214097,1.024214097,714.4825504,11621.84063,0.978330401,921702
11/02/2015,1.025877258,1.029203582,1.020202942,1.024703262,1.024703262,457.923008,11562.55595,0.978330401,921702
12/02/2015,1.026072925,1.039671717,1.025094594,1.038986886,1.038986886,625.5555376,11545.17941,0.978330401,921702
13/02/2015,1.036834559,1.03976955,1.033703902,1.038693387,1.038693387,396.5940337,11477.71754,0.978330401,921702
16/02/2015,1.038693387,1.038693387,1.038693387,1.038693387,1.038693387,0,11477.71754,0.978330401,921702
17/02/2015,1.036443227,1.045346033,1.032432072,1.045150367,1.045150367,776.8336742,11395.94557,0.978330401,921702
18/02/2015,1.039867383,1.049944186,1.039476051,1.049846353,1.049846353,885.1815288,11374.48043,0.978330401,921702
19/02/2015,1.051705181,1.055912002,1.049259355,1.055422837,1.055422837,566.2708625,11438.87585,0.978330401,921702
20/02/2015,1.056499,1.056694666,1.04329154,1.050139852,1.050139852,980.2414389,11391.85697,0.978330401,921702
23/02/2015,1.052585678,1.055031504,1.045443867,1.05327051,1.05327051,506.9861874,11354.03744,0.978330401,921702
24/02/2015,1.052390012,1.054933671,1.048965856,1.053466176,1.053466176,492.6760934,11456.2524,0.978330401,921702
25/02/2015,1.053759675,1.056205501,1.052194346,1.052487845,1.052487845,693.0174094,11370.39183,0.978330401,921702
26/02/2015,1.05552067,1.05552067,1.04329154,1.04426987,1.04426987,432.3692687,11393.90127,0.978330401,921702
27/02/2015,1.04201971,1.0452482,1.03751939,1.045150367,1.045150367,881.0929305,11469.54034,0.978330401,921702
02/03/2015,1.043878538,1.050922517,1.043682872,1.049944186,1.049944186,491.6539438,11430.69866,0.978330401,921702
03/03/2015,1.049357188,1.052390012,1.047987526,1.050726851,1.050726851,425.2142217,11418.43286,0.978330401,921702
04/03/2015,1.051705181,1.051705181,1.039476051,1.043095874,1.043095874,1902.220352,11513.49277,0.978330401,921702
05/03/2015,1.042802374,1.051411682,1.042802374,1.051411682,1.051411682,1146.851819,11701.56829,0.978330401,921702
06/03/2015,1.049161522,1.051900847,1.040845714,1.046030865,1.046030865,1831.692032,11012.63948,0.978330401,921702
09/03/2015,1.045933032,1.048574524,1.044856868,1.045933032,1.045933032,659.2864735,10868.51639,0.978330401,921702
10/03/2015,1.045933032,1.049846353,1.043193707,1.044856868,1.044856868,1166.272661,10457.61226,0.978330401,921702
11/03/2015,1.045052534,1.046030865,1.039573884,1.041432712,1.041432712,4141.750063,9216.722685,0.978330401,921702
12/03/2015,1.041824044,1.04426987,1.039182552,1.043878538,1.043878538,2053.498489,7693.719823,0.978330401,921702
13/03/2015,1.042603721,1.044074663,1.029169117,1.032307127,1.032307127,1768.254575,6268.431875,0.98062803,924066
16/03/2015,1.033778069,1.043976601,1.033778069,1.043682412,1.043682412,979.9842251,6507.054464,0.98062803,924066
17/03/2015,1.042505659,1.044368852,1.039171523,1.044074663,1.044074663,597.5762288,6471.363051,0.98062803,924066
18/03/2015,1.04289791,1.043584349,1.033876132,1.038485084,1.038485084,1373.609523,6432.612374,0.98062803,924066
19/03/2015,1.041426968,1.046722359,1.030640059,1.03171875,1.03171875,1061.564598,6465.244523,0.98062803,924066
20/03/2015,1.032895504,1.036425765,1.030640059,1.03309163,1.03309163,674.0578281,6502.975446,0.98062803,924066
23/03/2015,1.035739325,1.037406393,1.032307127,1.035249011,1.035249011,607.7737754,6484.619862,0.98062803,924066
24/03/2015,1.035052886,1.035445137,1.019951214,1.023775663,1.023775663,959.5891319,6575.378026,0.98062803,924066
25/03/2015,1.026129171,1.031914876,1.024854354,1.031522625,1.031522625,717.9072783,6577.417536,0.98062803,924066
26/03/2015,1.030149745,1.031620687,1.024069852,1.02505048,1.02505048,1101.335029,6654.918889,0.98062803,924066
27/03/2015,1.028090427,1.028090427,1.020833779,1.024854354,1.024854354,610.8330393,6539.686613,0.98062803,924066
30/03/2015,1.023187286,1.026129171,1.02122603,1.024658228,1.024658228,343.6573193,6532.548331,0.98062803,924066
31/03/2015,1.023775663,1.025442731,1.019755088,1.022402784,1.022402784,809.6851974,6631.464532,0.98062803,924066
01/04/2015,1.022402784,1.023187286,1.017303518,1.018186083,1.018186083,797.4481415,6736.499262,0.98062803,924066
02/04/2015,1.019166712,1.022795035,1.01700933,1.022500847,1.022500847,826.0012719,7016.931793,0.98062803,924066
03/04/2015,1.022206658,1.024167914,1.019951214,1.022991161,1.022991161,176.4175556,6988.378662,0.98062803,924066
06/04/2015,1.024756291,1.027207861,1.02191247,1.027207861,1.027207861,127.4693321,6989.398417,0.98062803,924066
07/04/2015,1.02505048,1.025344668,1.020539591,1.0236776,1.0236776,465.0081234,7081.176336,0.98062803,924066
08/04/2015,1.022991161,1.024560166,1.019166712,1.019362837,1.019362837,431.3562198,7183.151802,0.98062803,924066
09/04/2015,1.021716344,1.023089224,1.01877446,1.019558963,1.019558963,1209.429023,7577.796854,0.98062803,924066
10/04/2015,1.019853151,1.02014734,1.015146137,1.015440325,1.015440325,527.2131575,7556.382006,0.98062803,924066
13/04/2015,1.01700933,1.018186083,1.01073331,1.011812001,1.011812001,631.2281325,7662.43649,0.98062803,924066
14/04/2015,1.011713938,1.016224827,1.00828174,1.015538388,1.015538388,701.5912038,7679.772319,0.98062803,924066
15/04/2015,1.01455776,1.01455776,1.007987552,1.008477866,1.008477866,559.8453065,7660.396981,0.98062803,924066
16/04/2015,1.008870117,1.012792629,1.006320484,1.009164306,1.009164306,1386.866333,7683.851338,0.98062803,924066
17/04/2015,1.009164306,1.011125562,1.005045668,1.007595301,1.007595301,1329.760072,7767.47122,0.98062803,924066
20/04/2015,1.006124359,1.008575929,1.002397972,1.005535982,1.005535982,498.6600271,7727.700788,0.98062803,924066
21/04/2015,1.004555354,1.005437919,1.002397972,1.00406504,1.00406504,442.573521,7713.424223,0.98062803,924066
22/04/2015,1.004653417,1.020245402,1.0033786,1.019853151,1.019853151,1472.525724,7704.246431,0.98062803,924066
23/04/2015,1.018186083,1.018480272,1.009948808,1.01210619,1.01210619,1321.602035,7809.281161,0.98062803,924066
24/04/2015,1.012008127,1.016617079,1.011223624,1.015244199,1.015244199,605.7342661,7766.451465,0.98062803,924066
27/04/2015,1.015048074,1.020049277,1.013577132,1.018872523,1.018872523,437.4747477,7770.530484,0.98062803,924066
28/04/2015,1.017891895,1.028090427,1.016911267,1.026129171,1.026129171,1194.132703,7879.644232,0.98062803,924066
29/04/2015,1.027011736,1.029463306,1.021422156,1.022795035,1.022795035,1632.627205,8323.237508,0.98062803,924066
30/04/2015,1.023579538,1.030934248,1.02191247,1.027011736,1.027011736,1364.431731,8415.015427,0.98062803,924066
01/05/2015,1.024167914,1.028776866,1.023481475,1.02436404,1.02436404,246.7806269,8424.193219,0.98062803,924066
04/05/2015,1.023187286,1.026619485,1.019264774,1.019755088,1.019755088,419.1191639,8426.232728,0.98062803,924066
05/05/2015,1.020539591,1.020833779,1.013773257,1.015832576,1.015832576,564.9440798,8335.474564,0.98062803,924066
06/05/2015,1.015930639,1.018676398,1.014655823,1.018186083,1.018186083,1492.920817,8202.906458,0.98062803,924066
07/05/2015,1.018872523,1.019362837,1.009752682,1.017401581,1.017401581,1278.772339,7906.157853,0.98062803,924066
08/05/2015,1.013184881,1.023775663,1.012792629,1.022500847,1.022500847,896.3643432,7901.05908,0.98062803,924066
11/05/2015,1.020343465,1.022206658,1.017891895,1.020735716,1.020735716,521.0946296,7825.597235,0.98062803,924066
12/05/2015,1.022108596,1.02259891,1.017499644,1.020931842,1.020931842,1967.106733,7987.738226,0.98062803,924066
13/05/2015,1.022402784,1.022991161,1.0194609,1.020343465,1.020343465,712.808505,7873.525704,0.98062803,924066
14/05/2015,1.02014734,1.022108596,1.017597707,1.019657026,1.019657026,620.0108313,7925.533192,0.98062803,924066
15/05/2015,1.020637654,1.029757494,1.019755088,1.026913673,1.026913673,1058.505334,7947.967794,0.98062803,924066
18/05/2015,1.028090427,1.028874929,1.024952417,1.025736919,1.025736919,442.573521,7977.540679,0.98062803,924066
19/05/2015,1.025148543,1.025148543,1.019853151,1.024854354,1.024854354,807.6456881,8050.963014,0.98062803,924066
20/05/2015,1.020735716,1.022795035,1.018284146,1.019264774,1.019264774,941.2335481,7855.17012,0.98062803,924066
21/05/2015,1.019166712,1.020833779,1.017989958,1.020637654,1.020637654,359.9733938,7859.249139,0.98062803,924066
22/05/2015,1.020931842,1.024265977,1.018186083,1.02014734,1.02014734,629.1886232,7902.078835,0.98062803,924066
25/05/2015,1.02014734,1.02014734,1.02014734,1.02014734,1.02014734,0,7902.078835,0.98062803,924066
26/05/2015,1.017401581,1.017695769,1.012988755,1.015440325,1.015440325,668.9590548,8056.061788,0.98062803,924066
27/05/2015,1.016519016,1.016617079,1.01141975,1.015734513,1.015734513,1014.655883,8183.53112,0.98062803,924066
28/05/2015,1.01455776,1.015734513,1.01073331,1.012204253,1.012204253,999.3595635,8339.553582,0.98062803,924066
29/05/2015,1.013577132,1.016028702,1.007497238,1.011910064,1.011910064,2313.823316,8753.573973,0.98062803,924066
01/06/2015,1.011027499,1.014655823,1.009360431,1.013675195,1.013675195,841.2975918,8513.931629,0.98062803,924066
02/06/2015,1.012008127,1.022500847,1.011125562,1.020735716,1.020735716,2257.73681,8009.153074,0.98062803,924066
03/06/2015,1.020049277,1.033483881,1.019657026,1.032111002,1.032111002,2545.307623,8500.674818,0.98062803,924066
04/06/2015,1.031914876,1.036719953,1.027894301,1.028580741,1.028580741,1712.168069,7867.407176,0.98062803,924066
05/06/2015,1.027403987,1.032993567,1.023775663,1.024167914,1.024167914,1973.225261,7577.796854,0.98062803,924066
08/06/2015,1.025638857,1.030443934,1.024658228,1.02750205,1.02750205,3074.56029,7289.206286,0.98062803,924066
09/06/2015,1.026227233,1.030934248,1.024069852,1.030051683,1.030051683,2762.515365,7051.603451,0.98062803,924066
10/06/2015,1.030149745,1.034758697,1.027207861,1.033876132,1.033876132,3457.988041,5147.721507,0.98062803,924066
11/06/2015,1.032307127,1.034954823,1.029365243,1.031620687,1.031620687,1889.605379,4306.423915,0.98062803,924066
12/06/2015,1.029365243,1.029365243,1.02259891,1.02505048,1.02505048,1743.780463,3282.59024,0.98062803,924066
15/06/2015,1.022691783,1.033895594,1.022691783,1.030554106,1.030554106,1852.887285,6019.594276,0.982790489,924804
16/06/2015,1.0291782,1.030357548,1.025443596,1.027704014,1.027704014,1339.044298,5703.148397,0.982790489,924804
17/06/2015,1.027310898,1.027802293,1.020333085,1.024657364,1.024657364,1230.170635,5492.523648,0.982790489,924804
18/06/2015,1.025443596,1.033207641,1.023871131,1.02809713,1.02809713,2860.223041,5254.426106,0.982790489,924804
